n_iter	timestart	R0	llh
0.0	737838.0	2.5	-47.74245732694607
0.0	737838.0	2.6	-41.600387769929746
0.0	737838.0	2.7	-42.17807363842171
0.0	737838.0	2.8000000000000003	-36.813040740808745
0.0	737838.0	2.9000000000000004	-41.06609830627577
0.0	737838.0	3.0000000000000004	-37.319215420794876
0.0	737838.0	3.1000000000000005	-32.77776001394762
0.0	737838.0	3.2000000000000006	-32.92276972178431
0.0	737838.0	3.3000000000000007	-34.40449970593138
0.0	737838.0	3.400000000000001	-31.843912316312316
0.0	737838.0	3.500000000000001	-33.42350020844773
0.0	737838.0	3.600000000000001	-33.63815738995765
0.0	737838.0	3.700000000000001	-32.58852501666496
0.0	737838.0	3.800000000000001	-31.69192340892582
0.0	737838.0	3.9000000000000012	-32.10869260349412
0.0	737835.0	2.5	-35.557415007905156
0.0	737835.0	2.6	-32.63277286229994
0.0	737835.0	2.7	-32.17954928851504
0.0	737835.0	2.8000000000000003	-32.05665119715977
0.0	737835.0	2.9000000000000004	-31.70839630263474
0.0	737835.0	3.0000000000000004	-31.235257814397322
0.0	737835.0	3.1000000000000005	-30.063155495470557
0.0	737835.0	3.2000000000000006	-30.855755098741035
0.0	737835.0	3.3000000000000007	-29.944439977725008
0.0	737835.0	3.400000000000001	-30.222304380228106
0.0	737835.0	3.500000000000001	-30.54527149964526
0.0	737835.0	3.600000000000001	-31.038869079798218
0.0	737835.0	3.700000000000001	-29.64830321333432
0.0	737835.0	3.800000000000001	-31.59549829156673
0.0	737835.0	3.9000000000000012	-30.03726843728157
0.0	737832.0	2.5	-32.54619419032227
0.0	737832.0	2.6	-30.579009380974973
0.0	737832.0	2.7	-30.447460449776607
0.0	737832.0	2.8000000000000003	-29.10972762785699
0.0	737832.0	2.9000000000000004	-29.720077199648763
0.0	737832.0	3.0000000000000004	-29.051198122234972
0.0	737832.0	3.1000000000000005	-29.60769084983061
0.0	737832.0	3.2000000000000006	-29.091600432596547
0.0	737832.0	3.3000000000000007	-30.5842742498775
0.0	737832.0	3.400000000000001	-29.251520716103357
0.0	737832.0	3.500000000000001	-31.132119205477185
0.0	737832.0	3.600000000000001	-30.52415794195057
0.0	737832.0	3.700000000000001	-30.277207227581044
0.0	737832.0	3.800000000000001	-32.22588945020362
0.0	737832.0	3.9000000000000012	-36.4337363085256
0.0	737829.0	2.5	-30.028996789431403
0.0	737829.0	2.6	-29.418575172638267
0.0	737829.0	2.7	-29.554243775285578
0.0	737829.0	2.8000000000000003	-28.551830703580368
0.0	737829.0	2.9000000000000004	-29.024313364193148
0.0	737829.0	3.0000000000000004	-28.418425631093
0.0	737829.0	3.1000000000000005	-29.13901279980922
0.0	737829.0	3.2000000000000006	-30.65227727214483
0.0	737829.0	3.3000000000000007	-31.22971177233481
0.0	737829.0	3.400000000000001	-30.17273651387483
0.0	737829.0	3.500000000000001	-29.25630762765394
0.0	737829.0	3.600000000000001	-28.71430490272147
0.0	737829.0	3.700000000000001	-29.713708422059035
0.0	737829.0	3.800000000000001	-32.98226447200216
0.0	737829.0	3.9000000000000012	-33.07948575245582
0.0	737826.0	2.5	-28.992545042686857
0.0	737826.0	2.6	-29.141335994248756
0.0	737826.0	2.7	-28.690242398720997
