n_iter	timestart	R0	llh
0.0	737838.0	3.5	-31.51668199489726
1.0	737838.0	3.5	-33.29183976654243
2.0	737838.0	3.5	-31.862170921537274
3.0	737838.0	3.5	-32.43073824528388
4.0	737838.0	3.5	-33.712215250357964
5.0	737838.0	3.5	-32.015930759634145
6.0	737838.0	3.5	-33.786772412278566
7.0	737838.0	3.5	-31.83630117889822
8.0	737838.0	3.5	-33.39431310745412
9.0	737838.0	3.5	-32.32368985333708
0.0	737835.0	3.5	-30.306203971965292
1.0	737835.0	3.5	-30.11258272582266
2.0	737835.0	3.5	-30.24709446644942
3.0	737835.0	3.5	-30.224885014653726
4.0	737835.0	3.5	-31.40321942955147
5.0	737835.0	3.5	-30.35311447177403
6.0	737835.0	3.5	-30.992997998730615
7.0	737835.0	3.5	-30.663108911438023
8.0	737835.0	3.5	-30.859903323358125
9.0	737835.0	3.5	-30.618870885115193
0.0	737832.0	3.5	-29.22534303743378
1.0	737832.0	3.5	-29.729198990889234
2.0	737832.0	3.5	-30.363801730179485
3.0	737832.0	3.5	-29.031020487349103
4.0	737832.0	3.5	-30.330225343146715
5.0	737832.0	3.5	-28.735883941822372
6.0	737832.0	3.5	-29.790932793184822
7.0	737832.0	3.5	-29.33370120635416
8.0	737832.0	3.5	-30.22385123851685
9.0	737832.0	3.5	-31.720840614989974
0.0	737829.0	3.5	-29.716628608042548
1.0	737829.0	3.5	-32.296041416411114
2.0	737829.0	3.5	-29.45272526044252
3.0	737829.0	3.5	-31.02121266264513
4.0	737829.0	3.5	-30.699431551094058
5.0	737829.0	3.5	-28.790476598647434
6.0	737829.0	3.5	-29.906529047897855
7.0	737829.0	3.5	-28.686017520047876
8.0	737829.0	3.5	-30.42940189915161
9.0	737829.0	3.5	-28.9857966366427
0.0	737826.0	3.5	-30.306513522581508
1.0	737826.0	3.5	-30.86529474335805
2.0	737826.0	3.5	-32.34428438781758
3.0	737826.0	3.5	-31.695828772289854
4.0	737826.0	3.5	-29.665023308509564
5.0	737826.0	3.5	-32.41424170910924
6.0	737826.0	3.5	-30.904956999628357
7.0	737826.0	3.5	-29.968985130927607
8.0	737826.0	3.5	-31.472324264388416
9.0	737826.0	3.5	-28.481686946934403
0.0	737823.0	3.5	-31.526482582142236
1.0	737823.0	3.5	-29.357453166592084
2.0	737823.0	3.5	-33.14136127090284
3.0	737823.0	3.5	-33.12045478395792
4.0	737823.0	3.5	-37.53624132451968
5.0	737823.0	3.5	-28.187528506278404
6.0	737823.0	3.5	-32.56686810400798
7.0	737823.0	3.5	-29.161665051627516
8.0	737823.0	3.5	-29.65244669337247
9.0	737823.0	3.5	-31.889108805027245
0.0	737820.0	3.5	-30.131963433776434
1.0	737820.0	3.5	-29.839532867524273
2.0	737820.0	3.5	-31.50613847772559
3.0	737820.0	3.5	-30.201583041418864
4.0	737820.0	3.5	-54.10445177083711
5.0	737820.0	3.5	-31.63797665049541
6.0	737820.0	3.5	-31.043869067382428
7.0	737820.0	3.5	-33.79857175930352
8.0	737820.0	3.5	-29.379790032626087
9.0	737820.0	3.5	-34.8536890013296
0.0	737817.0	3.5	-33.003918054257774
1.0	737817.0	3.5	-37.389282749566114
2.0	737817.0	3.5	-32.12785424011618
3.0	737817.0	3.5	-38.18507583611542
4.0	737817.0	3.5	-33.02155054661293
5.0	737817.0	3.5	-31.378462163214234
6.0	737817.0	3.5	-33.06406108777523
7.0	737817.0	3.5	-32.49213218722338
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
