n_iter	timestart	R0	llh
0.0	737838.0	2.8	-37.91937978298975
1.0	737838.0	2.8	-40.523201592659596
2.0	737838.0	2.8	-33.76940262203696
3.0	737838.0	2.8	-39.05834980210729
4.0	737838.0	2.8	-36.49666587823586
5.0	737838.0	2.8	-38.470750259411844
6.0	737838.0	2.8	-42.348181240427365
7.0	737838.0	2.8	-41.12763015454239
8.0	737838.0	2.8	-36.47434743417737
9.0	737838.0	2.8	-37.75355967381903
0.0	737835.0	2.8	-32.928929361420806
1.0	737835.0	2.8	-32.45953528205939
2.0	737835.0	2.8	-32.17666052538875
3.0	737835.0	2.8	-32.98144820072211
4.0	737835.0	2.8	-39.227580310599215
5.0	737835.0	2.8	-31.696845660122825
6.0	737835.0	2.8	-33.53625653078606
7.0	737835.0	2.8	-31.670793467981795
8.0	737835.0	2.8	-34.962740483838665
9.0	737835.0	2.8	-30.321497872552047
0.0	737832.0	2.8	-30.518677128380567
1.0	737832.0	2.8	-29.47799351203245
2.0	737832.0	2.8	-31.070903538404366
3.0	737832.0	2.8	-30.377470432478887
4.0	737832.0	2.8	-29.359181435503686
5.0	737832.0	2.8	-30.388891977979032
6.0	737832.0	2.8	-29.889493965352443
7.0	737832.0	2.8	-31.405560702280663
8.0	737832.0	2.8	-30.39165933108321
9.0	737832.0	2.8	-30.744209811253945
0.0	737829.0	2.8	-29.412121493217562
1.0	737829.0	2.8	-28.939204617883785
2.0	737829.0	2.8	-29.45957767454336
3.0	737829.0	2.8	-29.301430940061426
4.0	737829.0	2.8	-29.680230657007726
5.0	737829.0	2.8	-29.267124300387202
6.0	737829.0	2.8	-29.035742573970836
7.0	737829.0	2.8	-28.59737184807763
8.0	737829.0	2.8	-28.827270591123554
9.0	737829.0	2.8	-29.74872759906873
0.0	737826.0	2.8	-28.675727903963374
1.0	737826.0	2.8	-28.850101595803956
2.0	737826.0	2.8	-29.226718570592595
3.0	737826.0	2.8	-28.637691309575143
4.0	737826.0	2.8	-28.691223440836474
5.0	737826.0	2.8	-28.95727138892974
6.0	737826.0	2.8	-28.641541297320707
7.0	737826.0	2.8	-29.273598431038696
8.0	737826.0	2.8	-28.633983131103903
9.0	737826.0	2.8	-29.79576286756822
0.0	737823.0	2.8	-28.459397714358524
1.0	737823.0	2.8	-29.16203873343736
2.0	737823.0	2.8	-28.972471630768666
3.0	737823.0	2.8	-28.63469173912382
4.0	737823.0	2.8	-29.128603938647423
5.0	737823.0	2.8	-28.832769944430378
6.0	737823.0	2.8	-30.23625236756941
7.0	737823.0	2.8	-28.84470097408375
8.0	737823.0	2.8	-29.672156848510888
9.0	737823.0	2.8	-28.892542267872187
0.0	737820.0	2.8	-31.195001632341747
1.0	737820.0	2.8	-29.308662681967984
2.0	737820.0	2.8	-29.118293370866354
3.0	737820.0	2.8	-29.84498826409
4.0	737820.0	2.8	-29.30021961479581
5.0	737820.0	2.8	-29.124545360251805
6.0	737820.0	2.8	-29.55700574361046
7.0	737820.0	2.8	-30.070115723646
8.0	737820.0	2.8	-29.3363006253805
9.0	737820.0	2.8	-29.04540360621885
0.0	737817.0	2.8	-29.94428905717197
1.0	737817.0	2.8	-28.705622376536937
2.0	737817.0	2.8	-29.415722390346986
3.0	737817.0	2.8	-29.809024211415018
4.0	737817.0	2.8	-31.067347634833254
5.0	737817.0	2.8	-29.166611357745943
6.0	737817.0	2.8	-31.229405098034263
7.0	737817.0	2.8	-31.572434845471427
8.0	737817.0	2.8	-28.6336431620741
9.0	737817.0	2.8	-30.134233258901716
0.0	737814.0	2.8	-29.305819121284415
1.0	737814.0	2.8	-29.201723730582017
2.0	737814.0	2.8	-29.69747792351281
3.0	737814.0	2.8	-28.751472143967288
4.0	737814.0	2.8	-31.491494799239682
5.0	737814.0	2.8	-29.34750513007182
6.0	737814.0	2.8	-30.97331188983214
7.0	737814.0	2.8	-29.459203185048683
8.0	737814.0	2.8	-32.40883513710394
9.0	737814.0	2.8	-28.923657522516564
0.0	737811.0	2.8	-31.060361147385628
1.0	737811.0	2.8	-32.45509111567113
2.0	737811.0	2.8	-29.15978528708029
3.0	737811.0	2.8	-29.70022662095249
4.0	737811.0	2.8	-32.496855043055895
5.0	737811.0	2.8	-29.679835943374282
6.0	737811.0	2.8	-29.425468683981602
7.0	737811.0	2.8	-30.045137007295974
8.0	737811.0	2.8	-29.62241846153595
9.0	737811.0	2.8	-28.474392489745735
0.0	737808.0	2.8	-35.638613430298456
1.0	737808.0	2.8	-31.399810393167083
2.0	737808.0	2.8	-30.08743623160478
3.0	737808.0	2.8	-29.142131494399287
4.0	737808.0	2.8	-30.419571011240212
5.0	737808.0	2.8	-29.512032355456576
6.0	737808.0	2.8	-30.653000198375366
7.0	737808.0	2.8	-29.32518842358482
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
