n_iter	timestart	R0	llh
0.0	737838.0	4.0	-31.671318739663256
0.0	737838.0	4.1	-32.18389792315437
0.0	737838.0	4.199999999999999	-31.130498876048364
0.0	737838.0	4.299999999999999	-31.774839345881453
0.0	737838.0	4.399999999999999	-31.586595929287018
0.0	737838.0	4.499999999999998	-32.62870240522106
0.0	737835.0	4.0	-30.459527787706577
0.0	737835.0	4.1	-31.062697040189413
0.0	737835.0	4.199999999999999	-30.953090123654185
0.0	737835.0	4.299999999999999	-31.355779960722156
0.0	737835.0	4.399999999999999	-31.563296977596018
0.0	737835.0	4.499999999999998	-34.55514986272108
0.0	737832.0	4.0	-31.48292904803481
0.0	737832.0	4.1	-31.256033761827858
0.0	737832.0	4.199999999999999	-29.701566815345856
0.0	737832.0	4.299999999999999	-37.637979915744225
0.0	737832.0	4.399999999999999	-29.680219321732654
0.0	737832.0	4.499999999999998	-39.23293544005086
0.0	737829.0	4.0	-32.795845462760504
0.0	737829.0	4.1	-32.741847850408874
0.0	737829.0	4.199999999999999	-35.18460573823393
0.0	737829.0	4.299999999999999	-33.320077288732136
0.0	737829.0	4.399999999999999	-38.288625049199766
0.0	737829.0	4.499999999999998	-30.22597909519166
0.0	737826.0	4.0	-33.79350232219218
0.0	737826.0	4.1	-33.13241389080302
0.0	737826.0	4.199999999999999	-32.477687475612505
0.0	737826.0	4.299999999999999	-31.835465267373355
0.0	737826.0	4.399999999999999	-35.224449748951926
0.0	737826.0	4.499999999999998	-30.23009645911278
0.0	737823.0	4.0	-32.05444237849449
0.0	737823.0	4.1	-32.744153594947534
0.0	737823.0	4.199999999999999	-33.1769488445384
0.0	737823.0	4.299999999999999	-32.584542125599704
0.0	737823.0	4.399999999999999	-42.33080086228543
0.0	737823.0	4.499999999999998	-34.66772489821126
0.0	737820.0	4.0	-39.217354111429664
0.0	737820.0	4.1	-33.421919716542035
0.0	737820.0	4.199999999999999	-46.53309612149665
0.0	737820.0	4.299999999999999	-36.57477279700566
0.0	737820.0	4.399999999999999	-36.42554672880023
0.0	737820.0	4.499999999999998	-48.902906802221736
0.0	737817.0	4.0	-33.29724280304813
0.0	737817.0	4.1	-47.584891543314754
0.0	737817.0	4.199999999999999	-41.69927384069827
0.0	737817.0	4.299999999999999	-37.64490364333679
0.0	737817.0	4.399999999999999	-31.38015850109985
0.0	737817.0	4.499999999999998	-98.48675548369877
0.0	737814.0	4.0	-30.691417478153802
0.0	737814.0	4.1	-48.4688193960573
0.0	737814.0	4.199999999999999	-33.75377372109094
0.0	737814.0	4.299999999999999	-70.97439734813919
0.0	737814.0	4.399999999999999	-44.54536976157143
0.0	737814.0	4.499999999999998	-36.69609453580248
0.0	737811.0	4.0	-62.09740997973917
0.0	737811.0	4.1	-31.739567895582937
0.0	737811.0	4.199999999999999	-32.75027558920917
0.0	737811.0	4.299999999999999	-31.766314402873117
0.0	737811.0	4.399999999999999	-125.34781230191034
0.0	737811.0	4.499999999999998	-69.15871305953115
0.0	737808.0	4.0	-42.64386911268325
0.0	737808.0	4.1	-66.51461512865716
0.0	737808.0	4.199999999999999	-34.88510663961422
0.0	737808.0	4.299999999999999	-88.00070731790619
0.0	737808.0	4.399999999999999	-65.39979289779646
0.0	737808.0	4.499999999999998	-41.49833413537844
0.0	737805.0	4.0	-44.02958506228803
0.0	737805.0	4.1	-39.707088950513224
0.0	737805.0	4.199999999999999	-42.76846960514118
0.0	737805.0	4.299999999999999	-39.520408807473174
