n_iter	timestart	R0	llh
0.0	737838.0	1.0	-inf
0.0	737838.0	1.1	-inf
0.0	737838.0	1.2000000000000002	-inf
0.0	737838.0	1.3000000000000003	-inf
0.0	737838.0	1.4000000000000004	-inf
0.0	737838.0	1.5000000000000004	-71.42121430486723
0.0	737838.0	1.6000000000000005	-85.20828811535642
0.0	737838.0	1.7000000000000006	-78.23725156869467
0.0	737838.0	1.8000000000000007	-56.703153139829794
0.0	737838.0	1.9000000000000008	-62.360698008153605
0.0	737838.0	2.000000000000001	-52.93201921485429
0.0	737838.0	2.100000000000001	-58.5212648496548
0.0	737838.0	2.200000000000001	-45.35474684241936
0.0	737838.0	2.300000000000001	-51.41016555246319
0.0	737838.0	2.4000000000000012	-54.92226809097701
0.0	737835.0	1.0	-inf
0.0	737835.0	1.1	-inf
0.0	737835.0	1.2000000000000002	-85.35213829394851
0.0	737835.0	1.3000000000000003	-inf
0.0	737835.0	1.4000000000000004	-67.75476201051193
0.0	737835.0	1.5000000000000004	-73.96736446063899
0.0	737835.0	1.6000000000000005	-61.17200853747468
0.0	737835.0	1.7000000000000006	-57.57537486602945
0.0	737835.0	1.8000000000000007	-49.31913925075523
0.0	737835.0	1.9000000000000008	-46.98817627139632
0.0	737835.0	2.000000000000001	-41.02178642823424
0.0	737835.0	2.100000000000001	-47.66293090053114
0.0	737835.0	2.200000000000001	-39.079889572098445
0.0	737835.0	2.300000000000001	-38.72077847426109
0.0	737835.0	2.4000000000000012	-47.24185938323161
0.0	737832.0	1.0	-inf
0.0	737832.0	1.1	-inf
0.0	737832.0	1.2000000000000002	-inf
0.0	737832.0	1.3000000000000003	-inf
0.0	737832.0	1.4000000000000004	-60.897862807901774
0.0	737832.0	1.5000000000000004	-63.562710556270034
0.0	737832.0	1.6000000000000005	-66.11643661213128
0.0	737832.0	1.7000000000000006	-46.208150219980915
0.0	737832.0	1.8000000000000007	-43.68211265361661
0.0	737832.0	1.9000000000000008	-50.23659206054151
0.0	737832.0	2.000000000000001	-41.14350185880272
0.0	737832.0	2.100000000000001	-37.06894390795775
0.0	737832.0	2.200000000000001	-34.20397038185569
0.0	737832.0	2.300000000000001	-35.36339657129414
0.0	737832.0	2.4000000000000012	-32.28732446603529
0.0	737829.0	1.0	-inf
0.0	737829.0	1.1	-inf
0.0	737829.0	1.2000000000000002	-63.78079984591194
0.0	737829.0	1.3000000000000003	-63.66794348521912
0.0	737829.0	1.4000000000000004	-82.28284844452094
0.0	737829.0	1.5000000000000004	-46.31663684317995
0.0	737829.0	1.6000000000000005	-45.53674313270177
0.0	737829.0	1.7000000000000006	-43.91681588128711
0.0	737829.0	1.8000000000000007	-45.73008393103625
0.0	737829.0	1.9000000000000008	-36.380660025052585
0.0	737829.0	2.000000000000001	-35.32821384501597
0.0	737829.0	2.100000000000001	-34.40064353486855
0.0	737829.0	2.200000000000001	-30.389396191481282
0.0	737829.0	2.300000000000001	-30.921943691235963
0.0	737829.0	2.4000000000000012	-30.233656249104158
0.0	737826.0	1.0	-inf
0.0	737826.0	1.1	-75.78894199846715
0.0	737826.0	1.2000000000000002	-68.82766021994475
0.0	737826.0	1.3000000000000003	-51.291935404687194
0.0	737826.0	1.4000000000000004	-inf
0.0	737826.0	1.5000000000000004	-45.22127709468441
0.0	737826.0	1.6000000000000005	-41.42105523373007
0.0	737826.0	1.7000000000000006	-42.54217611401305
0.0	737826.0	1.8000000000000007	-37.43681307324144
0.0	737826.0	1.9000000000000008	-32.399682496894386
0.0	737826.0	2.000000000000001	-33.02773601001643
0.0	737826.0	2.100000000000001	-32.770187311255825
0.0	737826.0	2.200000000000001	-29.97732946256812
