n_iter	log10eta	R0	llh
4.0	-1.8	1.5	-57.99869820020831
5.0	-1.8	1.5	-55.69419779067118
6.0	-1.8	1.5	-57.653101746817725
7.0	-1.8	1.5	-56.07497912704234
8.0	-1.8	1.5	-57.88204025282709
9.0	-1.8	1.5	-55.16569887867917
4.0	-1.6	1.5	-59.32547735054909
5.0	-1.6	1.5	-56.56414621317897
6.0	-1.6	1.5	-57.25812351609443
7.0	-1.6	1.5	-57.25195061827622
8.0	-1.6	1.5	-49.42951778451596
9.0	-1.6	1.5	-60.90710719873001
4.0	-1.4000000000000001	1.5	-58.18199507573326
5.0	-1.4000000000000001	1.5	-58.10138188209659
6.0	-1.4000000000000001	1.5	-58.87146198183146
7.0	-1.4000000000000001	1.5	-61.65243553432191
8.0	-1.4000000000000001	1.5	-60.32466421537927
9.0	-1.4000000000000001	1.5	-59.9888496773061
4.0	-1.2000000000000002	1.5	-61.70441568736009
5.0	-1.2000000000000002	1.5	-62.07416995760789
6.0	-1.2000000000000002	1.5	-61.40322206395899
7.0	-1.2000000000000002	1.5	-61.16766438230532
8.0	-1.2000000000000002	1.5	-62.197706155821024
9.0	-1.2000000000000002	1.5	-59.81321701297452
4.0	-1.0000000000000002	1.5	-62.40549294254256
5.0	-1.0000000000000002	1.5	-59.95282240461071
6.0	-1.0000000000000002	1.5	-62.08269542629835
7.0	-1.0000000000000002	1.5	-61.786024806918775
8.0	-1.0000000000000002	1.5	-62.158254535795116
9.0	-1.0000000000000002	1.5	-61.86755360027368
