n_iter	log10eta	R0	llh
0.0	-1.8	1.0	-102.49192432951767
0.0	-1.6	1.0	-100.8427549662083
0.0	-1.4000000000000001	1.0	-102.51685788420714
0.0	-1.2000000000000002	1.0	-100.52268359123602
0.0	-1.0000000000000002	1.0	-103.31598786294042
1.0	-1.8	1.0	-100.83264255947864
1.0	-1.6	1.0	-101.07967002847963
1.0	-1.4000000000000001	1.0	-101.46163156266323
1.0	-1.2000000000000002	1.0	-103.34541890790075
1.0	-1.0000000000000002	1.0	-102.06088518966237
2.0	-1.8	1.0	-101.74510902676172
2.0	-1.6	1.0	-100.55185667087348
2.0	-1.4000000000000001	1.0	-101.20026824394964
2.0	-1.2000000000000002	1.0	-102.12252505744404
2.0	-1.0000000000000002	1.0	-102.89384847794888
3.0	-1.8	1.0	-100.65549574688333
3.0	-1.6	1.0	-101.03451460168486
3.0	-1.4000000000000001	1.0	-101.59965257610179
3.0	-1.2000000000000002	1.0	-102.925667775073
3.0	-1.0000000000000002	1.0	-102.2648304498559
