n_iter	log10eta	R0	llh
0.0	-2.599999999999995	4.000000000000002	-56.74172430270102
0.0	-2.399999999999995	2.5	-28.949975705336676
0.0	-2.399999999999995	2.6	-29.637410429485634
0.0	-2.399999999999995	2.7	-30.667374924522107
0.0	-2.399999999999995	2.8000000000000003	-34.1174486019229
0.0	-2.399999999999995	2.9000000000000004	-33.4241025514495
0.0	-2.399999999999995	3.0000000000000004	-37.51731052199038
0.0	-2.399999999999995	3.1000000000000005	-43.792286328504446
0.0	-2.399999999999995	3.2000000000000006	-45.71453636128256
0.0	-2.399999999999995	3.3000000000000007	-56.7780668420305
0.0	-2.399999999999995	3.400000000000001	-56.035607309765
0.0	-2.399999999999995	3.500000000000001	-53.42647774580283
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
