n_iter	log10eta	R0	llh
4.0	-1.8	2.4	-29.264667074830253
5.0	-1.8	2.4	-29.170220366075423
6.0	-1.8	2.4	-28.571960211774506
7.0	-1.8	2.4	-28.3595036237635
8.0	-1.8	2.4	-28.521164555791685
9.0	-1.8	2.4	-28.420416967030157
4.0	-1.6	2.4	-29.07075379135894
5.0	-1.6	2.4	-28.24588161570096
6.0	-1.6	2.4	-28.32024380743291
7.0	-1.6	2.4	-28.627977193824954
8.0	-1.6	2.4	-28.5161130866108
9.0	-1.6	2.4	-28.6384409912933
4.0	-1.4000000000000001	2.4	-28.444547304697945
5.0	-1.4000000000000001	2.4	-28.528975520140563
6.0	-1.4000000000000001	2.4	-28.540415712839458
7.0	-1.4000000000000001	2.4	-28.9933329221631
8.0	-1.4000000000000001	2.4	-28.57060160228453
9.0	-1.4000000000000001	2.4	-28.935843994198883
4.0	-1.2000000000000002	2.4	-28.85362982762493
5.0	-1.2000000000000002	2.4	-29.513362034050534
6.0	-1.2000000000000002	2.4	-28.962437371650918
7.0	-1.2000000000000002	2.4	-28.58959309984803
8.0	-1.2000000000000002	2.4	-28.670208912706048
9.0	-1.2000000000000002	2.4	-29.1668661679572
4.0	-1.0000000000000002	2.4	-28.89334522752106
5.0	-1.0000000000000002	2.4	-29.52190979199402
6.0	-1.0000000000000002	2.4	-29.184444306708915
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
