n_iter	log10eta	R0	llh
0.0	-1.8	1.3	-71.59039887615398
0.0	-1.6	1.3	-69.20947505918502
0.0	-1.4000000000000001	1.3	-67.29766797101654
0.0	-1.2000000000000002	1.3	-73.56763866034522
0.0	-1.0000000000000002	1.3	-75.5023050775841
1.0	-1.8	1.3	-73.0523777636549
1.0	-1.6	1.3	-73.15435382514335
1.0	-1.4000000000000001	1.3	-74.69924764663747
1.0	-1.2000000000000002	1.3	-71.16173007086681
1.0	-1.0000000000000002	1.3	-72.81949237449663
2.0	-1.8	1.3	-67.9660497963529
2.0	-1.6	1.3	-65.5985403584616
2.0	-1.4000000000000001	1.3	-74.54854920932938
2.0	-1.2000000000000002	1.3	-75.64650949877183
2.0	-1.0000000000000002	1.3	-76.81550304001094
3.0	-1.8	1.3	-66.52399936584283
3.0	-1.6	1.3	-66.959812065925
3.0	-1.4000000000000001	1.3	-73.71724863119971
3.0	-1.2000000000000002	1.3	-73.00868478725445
3.0	-1.0000000000000002	1.3	-76.56261242360938
