n_iter	log10eta	R0	llh
0.0	-1.8	2.6	-29.199135751179803
0.0	-1.6	2.6	-29.572431902976867
0.0	-1.4000000000000001	2.6	-30.87674584495756
0.0	-1.2000000000000002	2.6	-32.61240869760776
0.0	-1.0000000000000002	2.6	-34.21439886637974
1.0	-1.8	2.6	-29.722058951618415
1.0	-1.6	2.6	-29.592887015135428
1.0	-1.4000000000000001	2.6	-30.765624782951186
1.0	-1.2000000000000002	2.6	-31.44543209991829
1.0	-1.0000000000000002	2.6	-34.618915255777495
2.0	-1.8	2.6	-29.239302183873946
2.0	-1.6	2.6	-29.82473235778586
2.0	-1.4000000000000001	2.6	-30.253447096374074
2.0	-1.2000000000000002	2.6	-32.81576491793846
2.0	-1.0000000000000002	2.6	-33.90582896320082
3.0	-1.8	2.6	-29.114695175732148
3.0	-1.6	2.6	-29.62695084955857
3.0	-1.4000000000000001	2.6	-31.55029024254091
3.0	-1.2000000000000002	2.6	-30.048272985618244
3.0	-1.0000000000000002	2.6	-33.38803355784996
