n_iter	log10eta	R0	llh
0.0	-1.8	1.0	-85.08529821889057
0.0	-1.6	1.0	-99.36737542616066
0.0	-1.4000000000000001	1.0	-97.02575710241877
0.0	-1.2000000000000002	1.0	-98.07197755244081
0.0	-1.0000000000000002	1.0	-101.51107795433478
1.0	-1.8	1.0	-85.488093133337
1.0	-1.6	1.0	-96.27149667662835
1.0	-1.4000000000000001	1.0	-96.43791993768133
1.0	-1.2000000000000002	1.0	-98.96123952978044
1.0	-1.0000000000000002	1.0	-101.02876033699127
2.0	-1.8	1.0	-90.0404561636777
2.0	-1.6	1.0	-91.5205954568656
2.0	-1.4000000000000001	1.0	-97.89798026348547
2.0	-1.2000000000000002	1.0	-100.86256812756055
2.0	-1.0000000000000002	1.0	-101.40598366763089
3.0	-1.8	1.0	-87.83825955156763
3.0	-1.6	1.0	-98.83730781801366
3.0	-1.4000000000000001	1.0	-98.27377906908879
3.0	-1.2000000000000002	1.0	-99.69629650337775
3.0	-1.0000000000000002	1.0	-99.22207100902467
