n_iter	log10eta	R0	llh
4.0	-1.8	1.7	-41.088512525968255
5.0	-1.8	1.7	-39.42009381386676
6.0	-1.8	1.7	-43.189671673309164
7.0	-1.8	1.7	-40.77379563499518
8.0	-1.8	1.7	-41.551532832628865
9.0	-1.8	1.7	-38.72209232115206
4.0	-1.6	1.7	-44.236083393483206
5.0	-1.6	1.7	-39.33011810750971
6.0	-1.6	1.7	-39.59820473759832
7.0	-1.6	1.7	-43.31709604687302
8.0	-1.6	1.7	-44.059693781637854
9.0	-1.6	1.7	-42.719370935712185
4.0	-1.4000000000000001	1.7	-37.95503833941733
5.0	-1.4000000000000001	1.7	-41.43950656569166
6.0	-1.4000000000000001	1.7	-46.89402319061504
7.0	-1.4000000000000001	1.7	-41.66716932197019
8.0	-1.4000000000000001	1.7	-39.56000521335266
9.0	-1.4000000000000001	1.7	-46.26346757221569
4.0	-1.2000000000000002	1.7	-41.2533942478394
5.0	-1.2000000000000002	1.7	-43.82236900248587
6.0	-1.2000000000000002	1.7	-39.637803092597935
7.0	-1.2000000000000002	1.7	-44.10150946230055
8.0	-1.2000000000000002	1.7	-41.651035562631634
9.0	-1.2000000000000002	1.7	-44.84054419309834
4.0	-1.0000000000000002	1.7	-41.92063319305992
5.0	-1.0000000000000002	1.7	-46.27062104071751
6.0	-1.0000000000000002	1.7	-44.883315107827194
7.0	-1.0000000000000002	1.7	-42.527334661925586
8.0	-1.0000000000000002	1.7	-47.02819379242355
9.0	-1.0000000000000002	1.7	-46.454649811425654
