n_iter	log10eta	R0	llh
4.0	-1.8	1.1	-85.50149492632005
5.0	-1.8	1.1	-75.68582791375886
6.0	-1.8	1.1	-81.72070027933128
7.0	-1.8	1.1	-86.59866327675992
8.0	-1.8	1.1	-82.65687413892806
9.0	-1.8	1.1	-88.06700517011319
4.0	-1.6	1.1	-87.36142840423156
5.0	-1.6	1.1	-92.19126073968386
6.0	-1.6	1.1	-81.79241728710679
7.0	-1.6	1.1	-84.97763701256493
8.0	-1.6	1.1	-88.87805166136218
9.0	-1.6	1.1	-89.14333738375777
4.0	-1.4000000000000001	1.1	-89.16329739277512
5.0	-1.4000000000000001	1.1	-87.72055253228967
6.0	-1.4000000000000001	1.1	-89.59154400177232
7.0	-1.4000000000000001	1.1	-89.93417381493707
8.0	-1.4000000000000001	1.1	-86.70043216194287
9.0	-1.4000000000000001	1.1	-87.76334815383129
4.0	-1.2000000000000002	1.1	-92.36888794381454
5.0	-1.2000000000000002	1.1	-87.32453800304734
6.0	-1.2000000000000002	1.1	-91.91941083721264
7.0	-1.2000000000000002	1.1	-90.96522309371193
8.0	-1.2000000000000002	1.1	-89.28233488931255
9.0	-1.2000000000000002	1.1	-91.30229651809648
4.0	-1.0000000000000002	1.1	-92.60066151987178
5.0	-1.0000000000000002	1.1	-92.5943253197633
6.0	-1.0000000000000002	1.1	-93.09966267846859
7.0	-1.0000000000000002	1.1	-91.66683456692576
8.0	-1.0000000000000002	1.1	-91.92965773075784
9.0	-1.0000000000000002	1.1	-89.97838064047525
