n_iter	log10eta	R0	llh
0.0	-1.8	1.7	-37.859638091178994
0.0	-1.6	1.7	-40.88169886977926
0.0	-1.4000000000000001	1.7	-44.512360110351665
0.0	-1.2000000000000002	1.7	-40.171761696337505
0.0	-1.0000000000000002	1.7	-44.30041378108571
1.0	-1.8	1.7	-42.078847087326686
1.0	-1.6	1.7	-44.470094988988585
1.0	-1.4000000000000001	1.7	-45.00642562631902
1.0	-1.2000000000000002	1.7	-42.50020275274308
1.0	-1.0000000000000002	1.7	-46.381522558097814
2.0	-1.8	1.7	-40.102036144876635
2.0	-1.6	1.7	-39.56246091145685
2.0	-1.4000000000000001	1.7	-43.18446791432313
2.0	-1.2000000000000002	1.7	-45.04624354514332
2.0	-1.0000000000000002	1.7	-46.31919011967812
3.0	-1.8	1.7	-41.18888797406492
3.0	-1.6	1.7	-42.70770623515886
3.0	-1.4000000000000001	1.7	-43.19486601892778
3.0	-1.2000000000000002	1.7	-45.518735395291294
3.0	-1.0000000000000002	1.7	-44.02131975167255
