n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-inf
0.0	1.1	-5.799999999999998	-inf
0.0	1.1	-5.599999999999998	-inf
0.0	1.1	-5.399999999999998	-79.96523418529077
0.0	1.1	-5.1999999999999975	-74.79606218871538
0.0	1.1	-4.999999999999997	-inf
0.0	1.1	-4.799999999999997	-51.31066887138881
0.0	1.1	-4.599999999999997	-84.20385661419422
0.0	1.1	-4.399999999999997	-67.5970179240325
0.0	1.1	-4.199999999999997	-51.09937725244639
0.0	1.1	-3.9999999999999964	-73.41227499434078
0.0	1.1	-3.7999999999999963	-84.25679617369363
0.0	1.1	-3.599999999999996	-78.27345722345427
0.0	1.1	-3.399999999999996	-74.8912562047973
0.0	1.1	-3.1999999999999957	-68.40662138241201
0.0	1.1	-2.9999999999999956	-81.86562842828215
0.0	1.1	-2.7999999999999954	-78.32722023318487
0.0	1.1	-2.599999999999995	-81.89375545656706
0.0	1.1	-2.399999999999995	-83.5268592740448
0.0	1.1	-2.199999999999995	-90.10368016659716
0.0	1.1	-1.9999999999999947	-88.66748790567434
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-65.7508430958377
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-inf
0.0	1.3	-7.199999999999999	-inf
0.0	1.3	-6.999999999999999	-57.37194721343733
0.0	1.3	-6.799999999999999	-inf
0.0	1.3	-6.599999999999999	-inf
0.0	1.3	-6.399999999999999	-inf
0.0	1.3	-6.199999999999998	-inf
0.0	1.3	-5.999999999999998	-110.81491006716247
0.0	1.3	-5.799999999999998	-83.74003422890218
0.0	1.3	-5.599999999999998	-66.9067429830716
0.0	1.3	-5.399999999999998	-119.34767649817142
0.0	1.3	-5.1999999999999975	-54.467006393673614
0.0	1.3	-4.999999999999997	-72.7117810275135
0.0	1.3	-4.799999999999997	-80.55153491998814
0.0	1.3	-4.599999999999997	-74.45316220216556
0.0	1.3	-4.399999999999997	-83.28139937132254
0.0	1.3	-4.199999999999997	-54.325128243718424
0.0	1.3	-3.9999999999999964	-72.10260450357589
0.0	1.3	-3.7999999999999963	-51.51398703728306
0.0	1.3	-3.599999999999996	-68.10155510671335
0.0	1.3	-3.399999999999996	-47.96717119788883
0.0	1.3	-3.1999999999999957	-49.010239464520495
0.0	1.3	-2.9999999999999956	-59.60912199240298
0.0	1.3	-2.7999999999999954	-64.63000546885318
0.0	1.3	-2.599999999999995	-61.44574245450431
0.0	1.3	-2.399999999999995	-66.11177508323294
0.0	1.3	-2.199999999999995	-70.52614730171041
0.0	1.3	-1.9999999999999947	-73.40468958870807
0.0	1.5	-8.0	-inf
0.0	1.5	-7.8	-inf
0.0	1.5	-7.6	-inf
0.0	1.5	-7.3999999999999995	-inf
0.0	1.5	-7.199999999999999	-79.77654477488224
0.0	1.5	-6.999999999999999	-inf
0.0	1.5	-6.799999999999999	-inf
0.0	1.5	-6.599999999999999	-61.87396204661648
0.0	1.5	-6.399999999999999	-106.93760710707667
0.0	1.5	-6.199999999999998	-39.2553904548768
0.0	1.5	-5.999999999999998	-67.92411216375918
0.0	1.5	-5.799999999999998	-75.05341975081323
0.0	1.5	-5.599999999999998	-64.48674994052936
0.0	1.5	-5.399999999999998	-64.3985791584785
0.0	1.5	-5.1999999999999975	-37.11250997665054
0.0	1.5	-4.999999999999997	-42.7639257758967
0.0	1.5	-4.799999999999997	-47.64659294284519
0.0	1.5	-4.599999999999997	-37.228647138643275
0.0	1.5	-4.399999999999997	-44.291983423481426
0.0	1.5	-4.199999999999997	-63.26022584786904
0.0	1.5	-3.9999999999999964	-41.962819815610374
0.0	1.5	-3.7999999999999963	-41.30647186496442
0.0	1.5	-3.599999999999996	-39.89250104093939
0.0	1.5	-3.399999999999996	-43.15427014275384
0.0	1.5	-3.1999999999999957	-54.207615699713664
0.0	1.5	-2.9999999999999956	-45.08024792765303
0.0	1.5	-2.7999999999999954	-52.76660755233464
0.0	1.5	-2.599999999999995	-45.13073833869611
0.0	1.5	-2.399999999999995	-48.11393625689534
0.0	1.5	-2.199999999999995	-51.85246489647746
0.0	1.5	-1.9999999999999947	-56.12736913777701
0.0	1.7	-8.0	-inf
0.0	1.7	-7.8	-inf
0.0	1.7	-7.6	-inf
0.0	1.7	-7.3999999999999995	-inf
0.0	1.7	-7.199999999999999	-inf
0.0	1.7	-6.999999999999999	-inf
0.0	1.7	-6.799999999999999	-71.13673005312542
0.0	1.7	-6.599999999999999	-inf
0.0	1.7	-6.399999999999999	-98.91609664825563
0.0	1.7	-6.199999999999998	-47.65806591169056
0.0	1.7	-5.999999999999998	-62.69829935291757
0.0	1.7	-5.799999999999998	-53.05538484480366
0.0	1.7	-5.599999999999998	-36.8198603461521
0.0	1.7	-5.399999999999998	-52.65772612239303
0.0	1.7	-5.1999999999999975	-52.93390382433587
0.0	1.7	-4.999999999999997	-36.00181075476051
0.0	1.7	-4.799999999999997	-31.361945522442102
0.0	1.7	-4.599999999999997	-31.38217441142757
