n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-inf
0.0	1.1	-5.799999999999998	-inf
0.0	1.1	-5.599999999999998	-97.88728487614003
0.0	1.1	-5.399999999999998	-51.532238859152145
0.0	1.1	-5.1999999999999975	-inf
0.0	1.1	-4.999999999999997	-74.73033556754632
0.0	1.1	-4.799999999999997	-73.16983253433648
0.0	1.1	-4.599999999999997	-49.36120273740043
0.0	1.1	-4.399999999999997	-70.27760897783348
0.0	1.1	-4.199999999999997	-82.76368784699653
0.0	1.1	-3.9999999999999964	-96.58225561616717
0.0	1.1	-3.7999999999999963	-75.835535412736
0.0	1.1	-3.599999999999996	-74.98463532686873
0.0	1.1	-3.399999999999996	-80.43950465122504
0.0	1.1	-3.1999999999999957	-85.75380011434137
0.0	1.1	-2.9999999999999956	-83.76063434975939
0.0	1.1	-2.7999999999999954	-79.91808100919934
0.0	1.1	-2.599999999999995	-74.32145097479392
0.0	1.1	-2.399999999999995	-83.85003380286638
0.0	1.1	-2.199999999999995	-85.0892608675004
0.0	1.1	-1.9999999999999947	-89.10924083241308
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-inf
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-inf
0.0	1.3	-7.199999999999999	-inf
0.0	1.3	-6.999999999999999	-71.31352393861634
0.0	1.3	-6.799999999999999	-52.042878198792955
0.0	1.3	-6.599999999999999	-inf
0.0	1.3	-6.399999999999999	-inf
0.0	1.3	-6.199999999999998	-inf
0.0	1.3	-5.999999999999998	-inf
0.0	1.3	-5.799999999999998	-inf
0.0	1.3	-5.599999999999998	-inf
0.0	1.3	-5.399999999999998	-61.890880439808086
0.0	1.3	-5.1999999999999975	-inf
0.0	1.3	-4.999999999999997	-86.83547271589492
0.0	1.3	-4.799999999999997	-69.08997452776448
0.0	1.3	-4.599999999999997	-59.282039116804285
0.0	1.3	-4.399999999999997	-49.132646313690216
0.0	1.3	-4.199999999999997	-82.84290751524333
0.0	1.3	-3.9999999999999964	-55.15559455216884
0.0	1.3	-3.7999999999999963	-60.71064973830266
0.0	1.3	-3.599999999999996	-51.159314820020434
0.0	1.3	-3.399999999999996	-66.80401124716367
0.0	1.3	-3.1999999999999957	-67.47198698671956
0.0	1.3	-2.9999999999999956	-60.280070397231384
0.0	1.3	-2.7999999999999954	-65.92628497308667
0.0	1.3	-2.599999999999995	-59.323569309294186
0.0	1.3	-2.399999999999995	-68.83083780477213
0.0	1.3	-2.199999999999995	-65.2562931876164
0.0	1.3	-1.9999999999999947	-69.60742440339607
0.0	1.5	-8.0	-inf
0.0	1.5	-7.8	-inf
0.0	1.5	-7.6	-inf
0.0	1.5	-7.3999999999999995	-inf
0.0	1.5	-7.199999999999999	-inf
0.0	1.5	-6.999999999999999	-inf
0.0	1.5	-6.799999999999999	-inf
0.0	1.5	-6.599999999999999	-98.93202655125745
0.0	1.5	-6.399999999999999	-58.94666927000634
0.0	1.5	-6.199999999999998	-63.81969788853549
0.0	1.5	-5.999999999999998	-inf
0.0	1.5	-5.799999999999998	-51.8426834676217
0.0	1.5	-5.599999999999998	-51.55142394858707
0.0	1.5	-5.399999999999998	-44.04752544191935
0.0	1.5	-5.1999999999999975	-52.04097591017107
0.0	1.5	-4.999999999999997	-49.044575114246264
0.0	1.5	-4.799999999999997	-40.79617777966846
0.0	1.5	-4.599999999999997	-33.84415289411128
0.0	1.5	-4.399999999999997	-33.927393698433896
0.0	1.5	-4.199999999999997	-47.856022714868466
0.0	1.5	-3.9999999999999964	-36.646614032213826
0.0	1.5	-3.7999999999999963	-36.257068954236296
0.0	1.5	-3.599999999999996	-37.38870111959842
0.0	1.5	-3.399999999999996	-39.19625423131234
0.0	1.5	-3.1999999999999957	-45.959366527810744
0.0	1.5	-2.9999999999999956	-48.823353152110926
0.0	1.5	-2.7999999999999954	-47.99660946110197
0.0	1.5	-2.599999999999995	-52.470623969833156
0.0	1.5	-2.399999999999995	-48.5387791354765
0.0	1.5	-2.199999999999995	-55.93863907614137
0.0	1.5	-1.9999999999999947	-56.60446703240909
0.0	1.7	-8.0	-62.52461848560242
0.0	1.7	-7.8	-inf
0.0	1.7	-7.6	-inf
0.0	1.7	-7.3999999999999995	-inf
0.0	1.7	-7.199999999999999	-inf
0.0	1.7	-6.999999999999999	-inf
0.0	1.7	-6.799999999999999	-inf
0.0	1.7	-6.599999999999999	-75.57913430199645
0.0	1.7	-6.399999999999999	-79.01662590019775
0.0	1.7	-6.199999999999998	-58.78162978842737
0.0	1.7	-5.999999999999998	-63.58960595404851
0.0	1.7	-5.799999999999998	-35.50537110982398
0.0	1.7	-5.599999999999998	-35.603691722937214
0.0	1.7	-5.399999999999998	-34.90292559317241
0.0	1.7	-5.1999999999999975	-50.40277892264621
0.0	1.7	-4.999999999999997	-35.573035825332624
0.0	1.7	-4.799999999999997	-42.93559527719127
0.0	1.7	-4.599999999999997	-34.89610214121484
0.0	1.7	-4.399999999999997	-49.40141769806681
