n_iter	R0	llh
0.0	1.44	-129.1864488205804
0.0	1.45	-132.15706348062682
0.0	1.46	-127.9161521946525
0.0	1.47	-128.4112437952901
0.0	1.48	-127.52336094002777
0.0	1.49	-129.37170937904747
0.0	1.5	-127.14439288533634
0.0	1.51	-126.4700971566041
0.0	1.52	-125.91306423757
0.0	1.53	-127.69661859717043
0.0	1.54	-126.28879884628338
0.0	1.55	-124.50994813168565
0.0	1.56	-126.1835587703224
0.0	1.57	-125.3474907046463
0.0	1.58	-124.7388832147034
0.0	1.59	-124.7184026408741
0.0	1.6	-126.01262644627333
0.0	1.61	-123.5379939316192
0.0	1.62	-130.51722295338638
0.0	1.6300000000000001	-126.8046348564147
0.0	1.6400000000000001	-127.90373567235055
0.0	1.6500000000000001	-128.40049479709796
0.0	1.6600000000000001	-126.20482115016546
0.0	1.6700000000000002	-125.18524326724338
0.0	1.6800000000000002	-131.42427003589327
0.0	1.6900000000000002	-127.64215438430134
0.0	1.7000000000000002	-128.19143904739545
0.0	1.7100000000000002	-140.0176672300518
0.0	1.7200000000000002	-136.22072328120987
0.0	1.7300000000000002	-136.28080153187688
0.0	1.7400000000000002	-inf
0.0	1.7500000000000002	-131.43936295934805
0.0	1.7600000000000002	-inf
0.0	1.7700000000000002	-inf
0.0	1.7800000000000002	-136.01831619851987
0.0	1.7900000000000003	-inf
0.0	1.8000000000000003	-inf
1.0	1.44	-132.88867607801507
1.0	1.45	-131.429690525488
1.0	1.46	-129.58261358333124
1.0	1.47	-127.41213420939697
1.0	1.48	-130.59182764439154
1.0	1.49	-127.92923401148829
1.0	1.5	-127.47942220893667
1.0	1.51	-124.77347065508772
1.0	1.52	-127.1884911822973
1.0	1.53	-126.85173464409891
1.0	1.54	-125.85243785425915
1.0	1.55	-124.73770107143048
1.0	1.56	-124.56828455730549
1.0	1.57	-125.34004807223954
1.0	1.58	-125.21370566071327
1.0	1.59	-123.93714274590147
1.0	1.6	-125.54802880511923
1.0	1.61	-125.9556304633621
1.0	1.62	-124.98140529246088
1.0	1.6300000000000001	-126.16484897710056
1.0	1.6400000000000001	-129.31953845470096
1.0	1.6500000000000001	-126.96339187090074
1.0	1.6600000000000001	-125.80196525209905
1.0	1.6700000000000002	-128.2341628769588
1.0	1.6800000000000002	-130.46116075136422
1.0	1.6900000000000002	-130.14542659622785
1.0	1.7000000000000002	-128.89084669860063
1.0	1.7100000000000002	-inf
1.0	1.7200000000000002	-144.08642744146715
1.0	1.7300000000000002	-inf
1.0	1.7400000000000002	-134.07559722734476
1.0	1.7500000000000002	-132.035100776053
1.0	1.7600000000000002	-134.47246612286258
1.0	1.7700000000000002	-inf
1.0	1.7800000000000002	-inf
1.0	1.7900000000000003	-inf
1.0	1.8000000000000003	-inf
2.0	1.44	-130.6491956942708
2.0	1.45	-129.1364662385367
2.0	1.46	-130.83802347266234
2.0	1.47	-132.5675102351952
2.0	1.48	-127.75704236705538
2.0	1.49	-125.38311718043293
2.0	1.5	-127.8658148343983
2.0	1.51	-124.86926952502517
2.0	1.52	-129.35943995660855
2.0	1.53	-123.70263349917595
2.0	1.54	-125.6398430657209
2.0	1.55	-123.98281432431055
2.0	1.56	-125.07600868128829
2.0	1.57	-125.26474074184475
2.0	1.58	-124.59641557272805
2.0	1.59	-125.11643035697671
2.0	1.6	-124.7436233343365
2.0	1.61	-126.25872565525646
2.0	1.62	-124.3933081944388
2.0	1.6300000000000001	-127.49047556832616
2.0	1.6400000000000001	-126.1818244023026
2.0	1.6500000000000001	-126.97968739676283
2.0	1.6600000000000001	-128.34303684509993
2.0	1.6700000000000002	-127.44113001095604
2.0	1.6800000000000002	-126.7180465045364
2.0	1.6900000000000002	-128.1540927390886
2.0	1.7000000000000002	-136.44819429071092
2.0	1.7100000000000002	-132.63726799594295
2.0	1.7200000000000002	-136.18132301701016
2.0	1.7300000000000002	-130.31870492501693
2.0	1.7400000000000002	-132.47451314180276
2.0	1.7500000000000002	-inf
2.0	1.7600000000000002	-inf
2.0	1.7700000000000002	-135.27307622960723
2.0	1.7800000000000002	-inf
2.0	1.7900000000000003	-131.93692678550576
2.0	1.8000000000000003	-inf
3.0	1.44	-129.93860893930366
3.0	1.45	-133.19921624999554
3.0	1.46	-131.16931627526304
3.0	1.47	-128.584489601338
3.0	1.48	-126.08203102896017
3.0	1.49	-128.44473598513832
3.0	1.5	-129.59156066497823
3.0	1.51	-125.87453456212589
3.0	1.52	-127.10853854068448
3.0	1.53	-124.49393507202348
3.0	1.54	-124.42853982486578
3.0	1.55	-124.11761787914082
3.0	1.56	-123.49896083477076
3.0	1.57	-125.04515552933941
3.0	1.58	-124.86876144973421
3.0	1.59	-124.76672893520833
3.0	1.6	-126.20543821027779
3.0	1.61	-126.0595179517879
3.0	1.62	-124.433197150898
3.0	1.6300000000000001	-125.2072443696257
3.0	1.6400000000000001	-126.10554834316669
3.0	1.6500000000000001	-127.6339364962761
3.0	1.6600000000000001	-132.38522422824138
3.0	1.6700000000000002	-127.12992012801082
3.0	1.6800000000000002	-127.82975216447382
3.0	1.6900000000000002	-132.96449176297415
3.0	1.7000000000000002	-130.45291632679593
3.0	1.7100000000000002	-129.47283917078073
3.0	1.7200000000000002	-131.12122540810398
3.0	1.7300000000000002	-135.88538359296598
3.0	1.7400000000000002	-130.92742090898486
3.0	1.7500000000000002	-133.75055004366652
3.0	1.7600000000000002	-inf
3.0	1.7700000000000002	-155.06737729342302
3.0	1.7800000000000002	-inf
3.0	1.7900000000000003	-148.2719021691437
3.0	1.8000000000000003	-138.95318113495807
