n_iter	R0	llh
0.0	1.41	-135.21182541923181
0.0	1.42	-135.08478374454847
0.0	1.43	-131.4477404054299
0.0	1.44	-129.0968728344213
0.0	1.45	-132.58095078427178
0.0	1.46	-128.60714042347217
0.0	1.47	-127.89221893770633
0.0	1.48	-128.20000831436872
0.0	1.49	-127.7841805055059
0.0	1.5	-127.88881138833479
0.0	1.51	-127.05733388281374
0.0	1.52	-125.2347028711949
0.0	1.53	-125.6113920248867
0.0	1.54	-125.74589636099368
0.0	1.55	-125.22498001413953
0.0	1.56	-124.54723049201074
0.0	1.57	-123.55681494576976
0.0	1.58	-125.04325151303745
0.0	1.59	-123.71974690600729
0.0	1.6	-125.32821739704742
0.0	1.61	-128.2323997905502
0.0	1.62	-126.13101239882629
0.0	1.6300000000000001	-124.66990139287194
0.0	1.6400000000000001	-127.87234077597586
0.0	1.6500000000000001	-127.01897229183766
0.0	1.6600000000000001	-126.49021066973494
0.0	1.6700000000000002	-126.63098903161294
0.0	1.6800000000000002	-128.39708208561646
0.0	1.6900000000000002	-126.23058775004209
0.0	1.7000000000000002	-130.20091159624826
0.0	1.7100000000000002	-127.6587931415009
0.0	1.7200000000000002	-130.86817024002585
0.0	1.7300000000000002	-133.97428965775637
0.0	1.7400000000000002	-140.3240704169919
0.0	1.7500000000000002	-135.00619194507283
0.0	1.7600000000000002	-inf
0.0	1.7700000000000002	-133.8741013823216
0.0	1.7800000000000002	-149.2617867145844
0.0	1.7900000000000003	-inf
0.0	1.8000000000000003	-inf
1.0	1.41	-131.5945935432004
1.0	1.42	-133.62062074064863
1.0	1.43	-133.38923324532405
1.0	1.44	-132.23183709764808
1.0	1.45	-131.8898143513835
1.0	1.46	-129.85155033341783
1.0	1.47	-128.19127867171798
1.0	1.48	-127.64848096913539
1.0	1.49	-128.05544232106053
1.0	1.5	-124.91566396953343
1.0	1.51	-126.52104564881012
1.0	1.52	-125.84943975642828
1.0	1.53	-126.33548926027817
1.0	1.54	-125.61269642413119
1.0	1.55	-124.24949979632082
1.0	1.56	-123.89112541927477
1.0	1.57	-125.19403414679074
1.0	1.58	-123.87436944237237
1.0	1.59	-126.0509434300832
1.0	1.6	-124.45644469970388
1.0	1.61	-125.18121773335243
1.0	1.62	-124.37061993582601
1.0	1.6300000000000001	-125.62614224266034
1.0	1.6400000000000001	-128.51691243277799
1.0	1.6500000000000001	-126.20120604639082
1.0	1.6600000000000001	-129.81311043134855
1.0	1.6700000000000002	-130.11654505368583
1.0	1.6800000000000002	-126.11871708527694
1.0	1.6900000000000002	-127.55382550476682
1.0	1.7000000000000002	-130.61249426815766
1.0	1.7100000000000002	-128.84050851972586
1.0	1.7200000000000002	-136.23732789152973
1.0	1.7300000000000002	-inf
1.0	1.7400000000000002	-154.18900008107641
1.0	1.7500000000000002	-136.8009559456752
1.0	1.7600000000000002	-138.81021074353376
1.0	1.7700000000000002	-139.58686212676608
1.0	1.7800000000000002	-inf
1.0	1.7900000000000003	-140.27559283438453
1.0	1.8000000000000003	-inf
2.0	1.41	-136.89708312722024
