n_iter	R0	llh
0.0	1.41	-131.8398754230091
0.0	1.42	-131.22978168687604
0.0	1.43	-131.17216635965934
0.0	1.44	-128.36474495449505
0.0	1.45	-132.1241251788171
0.0	1.46	-129.95933108439715
0.0	1.47	-129.5801205821138
0.0	1.48	-128.8653105932431
0.0	1.49	-126.8212994781051
0.0	1.5	-125.17777339707679
0.0	1.51	-122.93494383495039
0.0	1.52	-124.89720888134077
0.0	1.53	-125.76444570870301
0.0	1.54	-125.9614508336424
0.0	1.55	-123.60455620347233
0.0	1.56	-125.80395797334523
0.0	1.57	-125.0145029851157
0.0	1.58	-125.09320089293116
0.0	1.59	-124.79726107750852
0.0	1.6	-123.73156331385594
0.0	1.61	-124.62969798124668
0.0	1.62	-124.65709711120871
0.0	1.6300000000000001	-125.9425890827276
0.0	1.6400000000000001	-125.46151403759231
0.0	1.6500000000000001	-123.83703193381625
0.0	1.6600000000000001	-126.7901135976913
0.0	1.6700000000000002	-133.9265107867828
0.0	1.6800000000000002	-125.55392725498331
0.0	1.6900000000000002	-127.70229883421125
0.0	1.7000000000000002	-129.60076773924368
0.0	1.7100000000000002	-128.22647526665872
0.0	1.7200000000000002	-130.26716681862408
0.0	1.7300000000000002	-135.558266231946
0.0	1.7400000000000002	-inf
0.0	1.7500000000000002	-inf
0.0	1.7600000000000002	-inf
0.0	1.7700000000000002	-146.79702283496235
0.0	1.7800000000000002	-inf
0.0	1.7900000000000003	-135.65552328390547
0.0	1.8000000000000003	-inf
1.0	1.41	-135.93366509773094
1.0	1.42	-131.91893734245158
1.0	1.43	-130.8084524870503
1.0	1.44	-134.42509341969426
1.0	1.45	-128.47463785908397
1.0	1.46	-125.6260998328188
1.0	1.47	-130.94869641601576
1.0	1.48	-125.86433518322059
1.0	1.49	-127.92824658282036
1.0	1.5	-129.5881835047916
1.0	1.51	-125.21419533102444
1.0	1.52	-125.74109525432073
1.0	1.53	-124.59649767549587
1.0	1.54	-125.6034941922079
1.0	1.55	-125.64809177416555
1.0	1.56	-124.7929790340555
1.0	1.57	-124.0427630015247
1.0	1.58	-125.0959215557678
1.0	1.59	-124.43917846464825
1.0	1.6	-126.04804364728524
1.0	1.61	-124.83753854165244
1.0	1.62	-126.06481742134106
1.0	1.6300000000000001	-125.66021268982276
1.0	1.6400000000000001	-124.31821324786299
1.0	1.6500000000000001	-129.8862136663769
1.0	1.6600000000000001	-136.5576070069351
1.0	1.6700000000000002	-128.18801770948548
1.0	1.6800000000000002	-128.9158313962092
1.0	1.6900000000000002	-131.88378366126722
1.0	1.7000000000000002	-124.68041343259158
1.0	1.7100000000000002	-130.5631248015174
1.0	1.7200000000000002	-140.9352259948978
1.0	1.7300000000000002	-132.91476959997613
1.0	1.7400000000000002	-inf
1.0	1.7500000000000002	-133.6420038348814
1.0	1.7600000000000002	-138.54245786998814
1.0	1.7700000000000002	-147.4714622059748
1.0	1.7800000000000002	-inf
1.0	1.7900000000000003	-133.98622613206868
1.0	1.8000000000000003	-139.87238048777587
2.0	1.41	-135.00690100357954
2.0	1.42	-133.5494495281127
2.0	1.43	-130.34902959568342
2.0	1.44	-129.98288338859305
2.0	1.45	-128.4733702095228
2.0	1.46	-130.75705382804134
2.0	1.47	-128.19761328932967
2.0	1.48	-125.16433232384463
2.0	1.49	-125.64348369273473
2.0	1.5	-126.5206443516284
2.0	1.51	-127.62755657550095
2.0	1.52	-124.63402647908774
2.0	1.53	-126.07576837444222
2.0	1.54	-124.0631089194714
2.0	1.55	-124.45512431710826
2.0	1.56	-125.89325721843261
2.0	1.57	-125.74219040892308
2.0	1.58	-125.33302127188462
2.0	1.59	-126.9289902756965
2.0	1.6	-124.30795529859886
2.0	1.61	-127.21883701524412
2.0	1.62	-124.42433157079729
2.0	1.6300000000000001	-126.24285910863318
2.0	1.6400000000000001	-125.8311829458292
2.0	1.6500000000000001	-124.77266254170269
2.0	1.6600000000000001	-126.55200729588753
2.0	1.6700000000000002	-127.27809101091871
2.0	1.6800000000000002	-127.39961196092389
2.0	1.6900000000000002	-126.78276469549516
2.0	1.7000000000000002	-132.65228230327182
2.0	1.7100000000000002	-135.1184732165158
2.0	1.7200000000000002	-130.77769452361457
2.0	1.7300000000000002	-135.71227661765732
2.0	1.7400000000000002	-129.77521805918602
2.0	1.7500000000000002	-inf
2.0	1.7600000000000002	-inf
2.0	1.7700000000000002	-147.93688537338969
2.0	1.7800000000000002	-136.89101451549027
2.0	1.7900000000000003	-133.23203655020663
2.0	1.8000000000000003	-inf
3.0	1.41	-133.18059973923664
3.0	1.42	-132.0207076161153
3.0	1.43	-129.77508502449217
3.0	1.44	-129.55735977209372
3.0	1.45	-131.1460135997511
3.0	1.46	-128.33455045550488
3.0	1.47	-128.88795052030721
3.0	1.48	-129.07550571044098
3.0	1.49	-126.14597844055112
3.0	1.5	-129.54921874949636
3.0	1.51	-123.56776369669183
