# t	S	E	I_l	I_h	R
3.620000000000931095e+01	9.765400000000000000e+04	4.020000000000000000e+02	4.700000000000000000e+02	2.800000000000000000e+01	1.446000000000000000e+03
3.630000000000930527e+01	9.763400000000000000e+04	4.060000000000000000e+02	4.710000000000000000e+02	2.900000000000000000e+01	1.460000000000000000e+03
3.640000000000929958e+01	9.761100000000000000e+04	4.060000000000000000e+02	4.730000000000000000e+02	3.100000000000000000e+01	1.479000000000000000e+03
3.650000000000929390e+01	9.758600000000000000e+04	4.070000000000000000e+02	4.770000000000000000e+02	2.900000000000000000e+01	1.501000000000000000e+03
3.660000000000928821e+01	9.756600000000000000e+04	4.060000000000000000e+02	4.770000000000000000e+02	3.100000000000000000e+01	1.520000000000000000e+03
3.670000000000928253e+01	9.754000000000000000e+04	4.030000000000000000e+02	4.850000000000000000e+02	3.300000000000000000e+01	1.539000000000000000e+03
3.680000000000927685e+01	9.750100000000000000e+04	4.220000000000000000e+02	4.870000000000000000e+02	3.500000000000000000e+01	1.555000000000000000e+03
3.690000000000927116e+01	9.746600000000000000e+04	4.370000000000000000e+02	4.950000000000000000e+02	3.300000000000000000e+01	1.569000000000000000e+03
3.700000000000926548e+01	9.744500000000000000e+04	4.310000000000000000e+02	5.080000000000000000e+02	3.300000000000000000e+01	1.583000000000000000e+03
3.710000000000925979e+01	9.741500000000000000e+04	4.290000000000000000e+02	5.160000000000000000e+02	3.400000000000000000e+01	1.606000000000000000e+03
3.720000000000925411e+01	9.738500000000000000e+04	4.380000000000000000e+02	5.150000000000000000e+02	3.400000000000000000e+01	1.628000000000000000e+03
3.730000000000924842e+01	9.735700000000000000e+04	4.460000000000000000e+02	5.190000000000000000e+02	3.300000000000000000e+01	1.645000000000000000e+03
3.740000000000924274e+01	9.732300000000000000e+04	4.480000000000000000e+02	5.290000000000000000e+02	3.300000000000000000e+01	1.667000000000000000e+03
3.750000000000923706e+01	9.729600000000000000e+04	4.480000000000000000e+02	5.410000000000000000e+02	3.300000000000000000e+01	1.682000000000000000e+03
3.760000000000923137e+01	9.725900000000000000e+04	4.730000000000000000e+02	5.370000000000000000e+02	3.200000000000000000e+01	1.699000000000000000e+03
3.770000000000922569e+01	9.723200000000000000e+04	4.730000000000000000e+02	5.400000000000000000e+02	3.500000000000000000e+01	1.720000000000000000e+03
3.780000000000922000e+01	9.721100000000000000e+04	4.680000000000000000e+02	5.430000000000000000e+02	3.600000000000000000e+01	1.742000000000000000e+03
3.790000000000921432e+01	9.718000000000000000e+04	4.720000000000000000e+02	5.440000000000000000e+02	3.800000000000000000e+01	1.766000000000000000e+03
3.800000000000920863e+01	9.714200000000000000e+04	4.930000000000000000e+02	5.400000000000000000e+02	3.800000000000000000e+01	1.787000000000000000e+03
3.810000000000920295e+01	9.710600000000000000e+04	4.980000000000000000e+02	5.530000000000000000e+02	4.000000000000000000e+01	1.803000000000000000e+03
3.820000000000919727e+01	9.706800000000000000e+04	5.130000000000000000e+02	5.570000000000000000e+02	4.000000000000000000e+01	1.822000000000000000e+03
3.830000000000919158e+01	9.702500000000000000e+04	5.370000000000000000e+02	5.520000000000000000e+02	4.200000000000000000e+01	1.844000000000000000e+03
3.840000000000918590e+01	9.699800000000000000e+04	5.360000000000000000e+02	5.570000000000000000e+02	4.000000000000000000e+01	1.869000000000000000e+03
3.850000000000918021e+01	9.696700000000000000e+04	5.420000000000000000e+02	5.560000000000000000e+02	4.100000000000000000e+01	1.894000000000000000e+03
3.860000000000917453e+01	9.694000000000000000e+04	5.420000000000000000e+02	5.650000000000000000e+02	4.400000000000000000e+01	1.909000000000000000e+03
3.870000000000916884e+01	9.689700000000000000e+04	5.570000000000000000e+02	5.720000000000000000e+02	4.700000000000000000e+01	1.927000000000000000e+03
3.880000000000916316e+01	9.685600000000000000e+04	5.790000000000000000e+02	5.700000000000000000e+02	4.600000000000000000e+01	1.949000000000000000e+03
3.890000000000915747e+01	9.682600000000000000e+04	5.930000000000000000e+02	5.600000000000000000e+02	4.800000000000000000e+01	1.973000000000000000e+03
3.900000000000915179e+01	9.679700000000000000e+04	5.770000000000000000e+02	5.800000000000000000e+02	5.100000000000000000e+01	1.995000000000000000e+03
3.910000000000914611e+01	9.675300000000000000e+04	5.920000000000000000e+02	5.890000000000000000e+02	5.100000000000000000e+01	2.015000000000000000e+03
3.920000000000914042e+01	9.671400000000000000e+04	5.970000000000000000e+02	6.010000000000000000e+02	5.100000000000000000e+01	2.037000000000000000e+03
3.930000000000913474e+01	9.667200000000000000e+04	6.140000000000000000e+02	6.080000000000000000e+02	4.900000000000000000e+01	2.057000000000000000e+03
3.940000000000912905e+01	9.661900000000000000e+04	6.400000000000000000e+02	6.110000000000000000e+02	4.700000000000000000e+01	2.083000000000000000e+03
3.950000000000912337e+01	9.657600000000000000e+04	6.530000000000000000e+02	6.210000000000000000e+02	4.400000000000000000e+01	2.106000000000000000e+03
3.960000000000911768e+01	9.654200000000000000e+04	6.530000000000000000e+02	6.340000000000000000e+02	4.100000000000000000e+01	2.130000000000000000e+03
3.970000000000911200e+01	9.651600000000000000e+04	6.510000000000000000e+02	6.400000000000000000e+02	4.300000000000000000e+01	2.150000000000000000e+03
3.980000000000910632e+01	9.647300000000000000e+04	6.580000000000000000e+02	6.530000000000000000e+02	4.400000000000000000e+01	2.172000000000000000e+03
3.990000000000910063e+01	9.642700000000000000e+04	6.630000000000000000e+02	6.680000000000000000e+02	4.600000000000000000e+01	2.196000000000000000e+03
4.000000000000909495e+01	9.638600000000000000e+04	6.780000000000000000e+02	6.770000000000000000e+02	4.400000000000000000e+01	2.215000000000000000e+03
4.010000000000908926e+01	9.635200000000000000e+04	6.830000000000000000e+02	6.740000000000000000e+02	4.600000000000000000e+01	2.245000000000000000e+03
4.020000000000908358e+01	9.630400000000000000e+04	6.970000000000000000e+02	6.820000000000000000e+02	4.400000000000000000e+01	2.273000000000000000e+03
4.030000000000907789e+01	9.626500000000000000e+04	6.940000000000000000e+02	6.910000000000000000e+02	4.600000000000000000e+01	2.304000000000000000e+03
4.040000000000907221e+01	9.622200000000000000e+04	7.030000000000000000e+02	6.910000000000000000e+02	4.700000000000000000e+01	2.337000000000000000e+03
4.050000000000906653e+01	9.618700000000000000e+04	6.970000000000000000e+02	7.070000000000000000e+02	4.600000000000000000e+01	2.363000000000000000e+03
4.060000000000906084e+01	9.614700000000000000e+04	7.000000000000000000e+02	7.160000000000000000e+02	4.700000000000000000e+01	2.390000000000000000e+03
4.070000000000905516e+01	9.610500000000000000e+04	7.110000000000000000e+02	7.320000000000000000e+02	4.900000000000000000e+01	2.403000000000000000e+03
4.080000000000904947e+01	9.606100000000000000e+04	7.060000000000000000e+02	7.590000000000000000e+02	4.900000000000000000e+01	2.425000000000000000e+03
4.090000000000904379e+01	9.602100000000000000e+04	7.150000000000000000e+02	7.660000000000000000e+02	5.100000000000000000e+01	2.447000000000000000e+03
4.100000000000903810e+01	9.598000000000000000e+04	7.180000000000000000e+02	7.800000000000000000e+02	5.400000000000000000e+01	2.468000000000000000e+03
4.110000000000903242e+01	9.593000000000000000e+04	7.300000000000000000e+02	7.880000000000000000e+02	5.500000000000000000e+01	2.497000000000000000e+03
4.120000000000902673e+01	9.589000000000000000e+04	7.320000000000000000e+02	8.000000000000000000e+02	5.500000000000000000e+01	2.523000000000000000e+03
4.130000000000902105e+01	9.585400000000000000e+04	7.300000000000000000e+02	7.970000000000000000e+02	5.800000000000000000e+01	2.561000000000000000e+03
4.140000000000901537e+01	9.580400000000000000e+04	7.410000000000000000e+02	8.050000000000000000e+02	5.600000000000000000e+01	2.594000000000000000e+03
4.150000000000900968e+01	9.576400000000000000e+04	7.420000000000000000e+02	8.140000000000000000e+02	5.500000000000000000e+01	2.625000000000000000e+03
4.160000000000900400e+01	9.571700000000000000e+04	7.580000000000000000e+02	8.250000000000000000e+02	5.500000000000000000e+01	2.645000000000000000e+03
4.170000000000899831e+01	9.566000000000000000e+04	7.880000000000000000e+02	8.190000000000000000e+02	5.300000000000000000e+01	2.680000000000000000e+03
4.180000000000899263e+01	9.561700000000000000e+04	7.960000000000000000e+02	8.330000000000000000e+02	5.100000000000000000e+01	2.703000000000000000e+03
4.190000000000898694e+01	9.558100000000000000e+04	7.810000000000000000e+02	8.560000000000000000e+02	5.200000000000000000e+01	2.730000000000000000e+03
4.200000000000898126e+01	9.552200000000000000e+04	7.960000000000000000e+02	8.670000000000000000e+02	5.200000000000000000e+01	2.763000000000000000e+03
4.210000000000897558e+01	9.548200000000000000e+04	7.990000000000000000e+02	8.710000000000000000e+02	5.200000000000000000e+01	2.796000000000000000e+03
4.220000000000896989e+01	9.543800000000000000e+04	7.960000000000000000e+02	8.840000000000000000e+02	5.200000000000000000e+01	2.830000000000000000e+03
4.230000000000896421e+01	9.538600000000000000e+04	8.050000000000000000e+02	8.950000000000000000e+02	5.100000000000000000e+01	2.863000000000000000e+03
4.240000000000895852e+01	9.535100000000000000e+04	7.960000000000000000e+02	9.070000000000000000e+02	5.200000000000000000e+01	2.894000000000000000e+03
4.250000000000895284e+01	9.530200000000000000e+04	8.070000000000000000e+02	9.230000000000000000e+02	5.400000000000000000e+01	2.914000000000000000e+03
4.260000000000894715e+01	9.525700000000000000e+04	8.030000000000000000e+02	9.420000000000000000e+02	5.700000000000000000e+01	2.941000000000000000e+03
4.270000000000894147e+01	9.520800000000000000e+04	8.160000000000000000e+02	9.530000000000000000e+02	5.700000000000000000e+01	2.966000000000000000e+03
4.280000000000893579e+01	9.516800000000000000e+04	8.160000000000000000e+02	9.570000000000000000e+02	5.500000000000000000e+01	3.004000000000000000e+03
4.290000000000893010e+01	9.510800000000000000e+04	8.330000000000000000e+02	9.580000000000000000e+02	6.300000000000000000e+01	3.038000000000000000e+03
4.300000000000892442e+01	9.505900000000000000e+04	8.330000000000000000e+02	9.630000000000000000e+02	6.100000000000000000e+01	3.084000000000000000e+03
4.310000000000891873e+01	9.501100000000000000e+04	8.350000000000000000e+02	9.800000000000000000e+02	6.100000000000000000e+01	3.113000000000000000e+03
4.320000000000891305e+01	9.496800000000000000e+04	8.360000000000000000e+02	1.001000000000000000e+03	6.300000000000000000e+01	3.132000000000000000e+03
4.330000000000890736e+01	9.490400000000000000e+04	8.680000000000000000e+02	9.900000000000000000e+02	6.200000000000000000e+01	3.176000000000000000e+03
4.340000000000890168e+01	9.484500000000000000e+04	8.770000000000000000e+02	1.011000000000000000e+03	6.300000000000000000e+01	3.204000000000000000e+03
4.350000000000889600e+01	9.478700000000000000e+04	9.020000000000000000e+02	1.018000000000000000e+03	6.200000000000000000e+01	3.231000000000000000e+03
4.360000000000889031e+01	9.473900000000000000e+04	9.040000000000000000e+02	1.035000000000000000e+03	6.700000000000000000e+01	3.255000000000000000e+03
4.370000000000888463e+01	9.468900000000000000e+04	8.980000000000000000e+02	1.060000000000000000e+03	6.400000000000000000e+01	3.289000000000000000e+03
4.380000000000887894e+01	9.461600000000000000e+04	9.320000000000000000e+02	1.062000000000000000e+03	6.500000000000000000e+01	3.325000000000000000e+03
4.390000000000887326e+01	9.455800000000000000e+04	9.440000000000000000e+02	1.076000000000000000e+03	6.500000000000000000e+01	3.357000000000000000e+03
4.400000000000886757e+01	9.451600000000000000e+04	9.450000000000000000e+02	1.082000000000000000e+03	6.600000000000000000e+01	3.391000000000000000e+03
4.410000000000886189e+01	9.445800000000000000e+04	9.640000000000000000e+02	1.080000000000000000e+03	6.800000000000000000e+01	3.430000000000000000e+03
4.420000000000885620e+01	9.439900000000000000e+04	9.730000000000000000e+02	1.094000000000000000e+03	7.000000000000000000e+01	3.464000000000000000e+03
4.430000000000885052e+01	9.434200000000000000e+04	9.770000000000000000e+02	1.113000000000000000e+03	7.200000000000000000e+01	3.496000000000000000e+03
4.440000000000884484e+01	9.428400000000000000e+04	9.840000000000000000e+02	1.129000000000000000e+03	7.000000000000000000e+01	3.533000000000000000e+03
4.450000000000883915e+01	9.422900000000000000e+04	9.940000000000000000e+02	1.140000000000000000e+03	6.700000000000000000e+01	3.570000000000000000e+03
4.460000000000883347e+01	9.415500000000000000e+04	1.028000000000000000e+03	1.133000000000000000e+03	6.800000000000000000e+01	3.616000000000000000e+03
4.470000000000882778e+01	9.408900000000000000e+04	1.040000000000000000e+03	1.150000000000000000e+03	7.100000000000000000e+01	3.650000000000000000e+03
4.480000000000882210e+01	9.402500000000000000e+04	1.040000000000000000e+03	1.159000000000000000e+03	7.400000000000000000e+01	3.702000000000000000e+03
4.490000000000881641e+01	9.396400000000000000e+04	1.047000000000000000e+03	1.169000000000000000e+03	7.600000000000000000e+01	3.744000000000000000e+03
4.500000000000881073e+01	9.390100000000000000e+04	1.054000000000000000e+03	1.185000000000000000e+03	7.700000000000000000e+01	3.783000000000000000e+03
4.510000000000880505e+01	9.383700000000000000e+04	1.067000000000000000e+03	1.193000000000000000e+03	7.900000000000000000e+01	3.824000000000000000e+03
4.520000000000879936e+01	9.376100000000000000e+04	1.094000000000000000e+03	1.200000000000000000e+03	7.800000000000000000e+01	3.867000000000000000e+03
4.530000000000879368e+01	9.369700000000000000e+04	1.106000000000000000e+03	1.207000000000000000e+03	7.900000000000000000e+01	3.911000000000000000e+03
4.540000000000878799e+01	9.363600000000000000e+04	1.123000000000000000e+03	1.198000000000000000e+03	7.600000000000000000e+01	3.967000000000000000e+03
4.550000000000878231e+01	9.356700000000000000e+04	1.144000000000000000e+03	1.214000000000000000e+03	7.800000000000000000e+01	3.997000000000000000e+03
4.560000000000877662e+01	9.350200000000000000e+04	1.161000000000000000e+03	1.222000000000000000e+03	7.800000000000000000e+01	4.037000000000000000e+03
4.570000000000877094e+01	9.344000000000000000e+04	1.161000000000000000e+03	1.234000000000000000e+03	8.000000000000000000e+01	4.085000000000000000e+03
4.580000000000876526e+01	9.336600000000000000e+04	1.169000000000000000e+03	1.255000000000000000e+03	7.900000000000000000e+01	4.131000000000000000e+03
4.590000000000875957e+01	9.329400000000000000e+04	1.167000000000000000e+03	1.282000000000000000e+03	8.600000000000000000e+01	4.171000000000000000e+03
4.600000000000875389e+01	9.321800000000000000e+04	1.173000000000000000e+03	1.298000000000000000e+03	8.900000000000000000e+01	4.222000000000000000e+03
4.610000000000874820e+01	9.315200000000000000e+04	1.178000000000000000e+03	1.311000000000000000e+03	9.000000000000000000e+01	4.269000000000000000e+03
4.620000000000874252e+01	9.307800000000000000e+04	1.196000000000000000e+03	1.325000000000000000e+03	9.000000000000000000e+01	4.311000000000000000e+03
4.630000000000873683e+01	9.299700000000000000e+04	1.215000000000000000e+03	1.337000000000000000e+03	9.200000000000000000e+01	4.359000000000000000e+03
4.640000000000873115e+01	9.290900000000000000e+04	1.249000000000000000e+03	1.337000000000000000e+03	9.200000000000000000e+01	4.413000000000000000e+03
4.650000000000872546e+01	9.284000000000000000e+04	1.262000000000000000e+03	1.346000000000000000e+03	9.000000000000000000e+01	4.462000000000000000e+03
4.660000000000871978e+01	9.276500000000000000e+04	1.279000000000000000e+03	1.357000000000000000e+03	9.300000000000000000e+01	4.506000000000000000e+03
4.670000000000871410e+01	9.267100000000000000e+04	1.302000000000000000e+03	1.378000000000000000e+03	9.400000000000000000e+01	4.555000000000000000e+03
4.680000000000870841e+01	9.259300000000000000e+04	1.306000000000000000e+03	1.388000000000000000e+03	9.700000000000000000e+01	4.616000000000000000e+03
4.690000000000870273e+01	9.250900000000000000e+04	1.317000000000000000e+03	1.408000000000000000e+03	9.500000000000000000e+01	4.671000000000000000e+03
4.700000000000869704e+01	9.242500000000000000e+04	1.337000000000000000e+03	1.418000000000000000e+03	9.700000000000000000e+01	4.723000000000000000e+03
4.710000000000869136e+01	9.236700000000000000e+04	1.333000000000000000e+03	1.436000000000000000e+03	9.700000000000000000e+01	4.767000000000000000e+03
4.720000000000868567e+01	9.229000000000000000e+04	1.345000000000000000e+03	1.456000000000000000e+03	9.700000000000000000e+01	4.812000000000000000e+03
4.730000000000867999e+01	9.221000000000000000e+04	1.359000000000000000e+03	1.450000000000000000e+03	1.030000000000000000e+02	4.878000000000000000e+03
4.740000000000867431e+01	9.211900000000000000e+04	1.377000000000000000e+03	1.466000000000000000e+03	1.010000000000000000e+02	4.937000000000000000e+03
4.750000000000866862e+01	9.203200000000000000e+04	1.397000000000000000e+03	1.483000000000000000e+03	9.700000000000000000e+01	4.991000000000000000e+03
4.760000000000866294e+01	9.195100000000000000e+04	1.412000000000000000e+03	1.492000000000000000e+03	1.030000000000000000e+02	5.042000000000000000e+03
4.770000000000865725e+01	9.188300000000000000e+04	1.416000000000000000e+03	1.509000000000000000e+03	1.020000000000000000e+02	5.090000000000000000e+03
4.780000000000865157e+01	9.180900000000000000e+04	1.422000000000000000e+03	1.513000000000000000e+03	1.010000000000000000e+02	5.155000000000000000e+03
4.790000000000864588e+01	9.174000000000000000e+04	1.430000000000000000e+03	1.529000000000000000e+03	9.800000000000000000e+01	5.203000000000000000e+03
4.800000000000864020e+01	9.164800000000000000e+04	1.441000000000000000e+03	1.552000000000000000e+03	1.000000000000000000e+02	5.259000000000000000e+03
4.810000000000863452e+01	9.156500000000000000e+04	1.451000000000000000e+03	1.568000000000000000e+03	1.010000000000000000e+02	5.315000000000000000e+03
4.820000000000862883e+01	9.148200000000000000e+04	1.459000000000000000e+03	1.573000000000000000e+03	1.030000000000000000e+02	5.383000000000000000e+03
4.830000000000862315e+01	9.139500000000000000e+04	1.469000000000000000e+03	1.602000000000000000e+03	1.000000000000000000e+02	5.434000000000000000e+03
4.840000000000861746e+01	9.131700000000000000e+04	1.470000000000000000e+03	1.617000000000000000e+03	1.030000000000000000e+02	5.493000000000000000e+03
4.850000000000861178e+01	9.123400000000000000e+04	1.484000000000000000e+03	1.631000000000000000e+03	9.700000000000000000e+01	5.554000000000000000e+03
4.860000000000860609e+01	9.117300000000000000e+04	1.469000000000000000e+03	1.639000000000000000e+03	9.900000000000000000e+01	5.620000000000000000e+03
4.870000000000860041e+01	9.109800000000000000e+04	1.464000000000000000e+03	1.656000000000000000e+03	9.800000000000000000e+01	5.684000000000000000e+03
4.880000000000859472e+01	9.103100000000000000e+04	1.452000000000000000e+03	1.683000000000000000e+03	9.700000000000000000e+01	5.737000000000000000e+03
4.890000000000858904e+01	9.096600000000000000e+04	1.435000000000000000e+03	1.705000000000000000e+03	9.300000000000000000e+01	5.801000000000000000e+03
4.900000000000858336e+01	9.088200000000000000e+04	1.444000000000000000e+03	1.719000000000000000e+03	9.200000000000000000e+01	5.863000000000000000e+03
4.910000000000857767e+01	9.079800000000000000e+04	1.450000000000000000e+03	1.741000000000000000e+03	9.100000000000000000e+01	5.920000000000000000e+03
4.920000000000857199e+01	9.072900000000000000e+04	1.449000000000000000e+03	1.749000000000000000e+03	9.100000000000000000e+01	5.982000000000000000e+03
4.930000000000856630e+01	9.064200000000000000e+04	1.460000000000000000e+03	1.777000000000000000e+03	9.400000000000000000e+01	6.027000000000000000e+03
4.940000000000856062e+01	9.056000000000000000e+04	1.471000000000000000e+03	1.768000000000000000e+03	9.500000000000000000e+01	6.106000000000000000e+03
4.950000000000855493e+01	9.048300000000000000e+04	1.459000000000000000e+03	1.790000000000000000e+03	9.900000000000000000e+01	6.169000000000000000e+03
4.960000000000854925e+01	9.038400000000000000e+04	1.476000000000000000e+03	1.810000000000000000e+03	1.050000000000000000e+02	6.225000000000000000e+03
4.970000000000854357e+01	9.030500000000000000e+04	1.491000000000000000e+03	1.812000000000000000e+03	1.030000000000000000e+02	6.289000000000000000e+03
4.980000000000853788e+01	9.023000000000000000e+04	1.510000000000000000e+03	1.799000000000000000e+03	1.070000000000000000e+02	6.354000000000000000e+03
4.990000000000853220e+01	9.015400000000000000e+04	1.508000000000000000e+03	1.816000000000000000e+03	1.080000000000000000e+02	6.414000000000000000e+03
5.000000000000852651e+01	9.005800000000000000e+04	1.536000000000000000e+03	1.812000000000000000e+03	1.100000000000000000e+02	6.484000000000000000e+03
5.010000000000852083e+01	8.997200000000000000e+04	1.546000000000000000e+03	1.824000000000000000e+03	1.100000000000000000e+02	6.548000000000000000e+03
5.020000000000851514e+01	8.988700000000000000e+04	1.545000000000000000e+03	1.848000000000000000e+03	1.130000000000000000e+02	6.607000000000000000e+03
5.030000000000850946e+01	8.979900000000000000e+04	1.547000000000000000e+03	1.863000000000000000e+03	1.130000000000000000e+02	6.678000000000000000e+03
5.040000000000850378e+01	8.971300000000000000e+04	1.537000000000000000e+03	1.895000000000000000e+03	1.140000000000000000e+02	6.741000000000000000e+03
5.050000000000849809e+01	8.963800000000000000e+04	1.545000000000000000e+03	1.876000000000000000e+03	1.170000000000000000e+02	6.824000000000000000e+03
5.060000000000849241e+01	8.954600000000000000e+04	1.557000000000000000e+03	1.885000000000000000e+03	1.140000000000000000e+02	6.898000000000000000e+03
5.070000000000848672e+01	8.945700000000000000e+04	1.555000000000000000e+03	1.906000000000000000e+03	1.180000000000000000e+02	6.964000000000000000e+03
5.080000000000848104e+01	8.935100000000000000e+04	1.583000000000000000e+03	1.922000000000000000e+03	1.170000000000000000e+02	7.027000000000000000e+03
5.090000000000847535e+01	8.925800000000000000e+04	1.598000000000000000e+03	1.921000000000000000e+03	1.180000000000000000e+02	7.105000000000000000e+03
5.100000000000846967e+01	8.917000000000000000e+04	1.601000000000000000e+03	1.928000000000000000e+03	1.200000000000000000e+02	7.181000000000000000e+03
5.110000000000846399e+01	8.908200000000000000e+04	1.613000000000000000e+03	1.923000000000000000e+03	1.230000000000000000e+02	7.259000000000000000e+03
5.120000000000845830e+01	8.897900000000000000e+04	1.636000000000000000e+03	1.937000000000000000e+03	1.170000000000000000e+02	7.331000000000000000e+03
5.130000000000845262e+01	8.886000000000000000e+04	1.672000000000000000e+03	1.943000000000000000e+03	1.160000000000000000e+02	7.409000000000000000e+03
5.140000000000844693e+01	8.877200000000000000e+04	1.690000000000000000e+03	1.937000000000000000e+03	1.200000000000000000e+02	7.481000000000000000e+03
5.150000000000844125e+01	8.867300000000000000e+04	1.725000000000000000e+03	1.918000000000000000e+03	1.160000000000000000e+02	7.568000000000000000e+03
5.160000000000843556e+01	8.858400000000000000e+04	1.741000000000000000e+03	1.916000000000000000e+03	1.200000000000000000e+02	7.639000000000000000e+03
5.170000000000842988e+01	8.847900000000000000e+04	1.751000000000000000e+03	1.935000000000000000e+03	1.210000000000000000e+02	7.714000000000000000e+03
5.180000000000842419e+01	8.837900000000000000e+04	1.775000000000000000e+03	1.951000000000000000e+03	1.230000000000000000e+02	7.772000000000000000e+03
5.190000000000841851e+01	8.827200000000000000e+04	1.810000000000000000e+03	1.956000000000000000e+03	1.190000000000000000e+02	7.843000000000000000e+03
5.200000000000841283e+01	8.817900000000000000e+04	1.812000000000000000e+03	1.978000000000000000e+03	1.200000000000000000e+02	7.911000000000000000e+03
5.210000000000840714e+01	8.808500000000000000e+04	1.820000000000000000e+03	1.993000000000000000e+03	1.260000000000000000e+02	7.976000000000000000e+03
5.220000000000840146e+01	8.798200000000000000e+04	1.830000000000000000e+03	2.013000000000000000e+03	1.280000000000000000e+02	8.047000000000000000e+03
5.230000000000839577e+01	8.787100000000000000e+04	1.858000000000000000e+03	2.021000000000000000e+03	1.350000000000000000e+02	8.115000000000000000e+03
5.240000000000839009e+01	8.777100000000000000e+04	1.868000000000000000e+03	2.040000000000000000e+03	1.330000000000000000e+02	8.188000000000000000e+03
5.250000000000838440e+01	8.767000000000000000e+04	1.886000000000000000e+03	2.056000000000000000e+03	1.350000000000000000e+02	8.253000000000000000e+03
5.260000000000837872e+01	8.755200000000000000e+04	1.903000000000000000e+03	2.084000000000000000e+03	1.350000000000000000e+02	8.326000000000000000e+03
5.270000000000837304e+01	8.742300000000000000e+04	1.920000000000000000e+03	2.107000000000000000e+03	1.380000000000000000e+02	8.412000000000000000e+03
5.280000000000836735e+01	8.731300000000000000e+04	1.934000000000000000e+03	2.131000000000000000e+03	1.360000000000000000e+02	8.486000000000000000e+03
5.290000000000836167e+01	8.720600000000000000e+04	1.939000000000000000e+03	2.154000000000000000e+03	1.330000000000000000e+02	8.568000000000000000e+03
5.300000000000835598e+01	8.709200000000000000e+04	1.973000000000000000e+03	2.178000000000000000e+03	1.320000000000000000e+02	8.625000000000000000e+03
5.310000000000835030e+01	8.698900000000000000e+04	1.964000000000000000e+03	2.223000000000000000e+03	1.390000000000000000e+02	8.685000000000000000e+03
5.320000000000834461e+01	8.687300000000000000e+04	1.984000000000000000e+03	2.238000000000000000e+03	1.400000000000000000e+02	8.765000000000000000e+03
5.330000000000833893e+01	8.676000000000000000e+04	2.006000000000000000e+03	2.242000000000000000e+03	1.430000000000000000e+02	8.849000000000000000e+03
5.340000000000833325e+01	8.664900000000000000e+04	2.029000000000000000e+03	2.256000000000000000e+03	1.410000000000000000e+02	8.925000000000000000e+03
5.350000000000832756e+01	8.654000000000000000e+04	2.024000000000000000e+03	2.284000000000000000e+03	1.420000000000000000e+02	9.010000000000000000e+03
5.360000000000832188e+01	8.642500000000000000e+04	2.032000000000000000e+03	2.284000000000000000e+03	1.430000000000000000e+02	9.116000000000000000e+03
5.370000000000831619e+01	8.630900000000000000e+04	2.053000000000000000e+03	2.272000000000000000e+03	1.470000000000000000e+02	9.219000000000000000e+03
5.380000000000831051e+01	8.619800000000000000e+04	2.054000000000000000e+03	2.313000000000000000e+03	1.470000000000000000e+02	9.288000000000000000e+03
5.390000000000830482e+01	8.608300000000000000e+04	2.072000000000000000e+03	2.332000000000000000e+03	1.480000000000000000e+02	9.365000000000000000e+03
5.400000000000829914e+01	8.594100000000000000e+04	2.103000000000000000e+03	2.360000000000000000e+03	1.500000000000000000e+02	9.446000000000000000e+03
5.410000000000829345e+01	8.582200000000000000e+04	2.116000000000000000e+03	2.388000000000000000e+03	1.580000000000000000e+02	9.516000000000000000e+03
5.420000000000828777e+01	8.570100000000000000e+04	2.133000000000000000e+03	2.396000000000000000e+03	1.610000000000000000e+02	9.609000000000000000e+03
5.430000000000828209e+01	8.557700000000000000e+04	2.149000000000000000e+03	2.394000000000000000e+03	1.630000000000000000e+02	9.717000000000000000e+03
5.440000000000827640e+01	8.547000000000000000e+04	2.148000000000000000e+03	2.421000000000000000e+03	1.650000000000000000e+02	9.796000000000000000e+03
5.450000000000827072e+01	8.535500000000000000e+04	2.160000000000000000e+03	2.435000000000000000e+03	1.710000000000000000e+02	9.879000000000000000e+03
5.460000000000826503e+01	8.522800000000000000e+04	2.182000000000000000e+03	2.464000000000000000e+03	1.700000000000000000e+02	9.956000000000000000e+03
5.470000000000825935e+01	8.510200000000000000e+04	2.204000000000000000e+03	2.490000000000000000e+03	1.680000000000000000e+02	1.003600000000000000e+04
5.480000000000825366e+01	8.497900000000000000e+04	2.201000000000000000e+03	2.522000000000000000e+03	1.650000000000000000e+02	1.013300000000000000e+04
5.490000000000824798e+01	8.485300000000000000e+04	2.237000000000000000e+03	2.502000000000000000e+03	1.700000000000000000e+02	1.023800000000000000e+04
5.500000000000824230e+01	8.474000000000000000e+04	2.237000000000000000e+03	2.522000000000000000e+03	1.700000000000000000e+02	1.033100000000000000e+04
5.510000000000823661e+01	8.459900000000000000e+04	2.263000000000000000e+03	2.551000000000000000e+03	1.720000000000000000e+02	1.041500000000000000e+04
5.520000000000823093e+01	8.448300000000000000e+04	2.248000000000000000e+03	2.605000000000000000e+03	1.750000000000000000e+02	1.048900000000000000e+04
5.530000000000822524e+01	8.435200000000000000e+04	2.257000000000000000e+03	2.642000000000000000e+03	1.790000000000000000e+02	1.057000000000000000e+04
5.540000000000821956e+01	8.420800000000000000e+04	2.272000000000000000e+03	2.677000000000000000e+03	1.790000000000000000e+02	1.066400000000000000e+04
5.550000000000821387e+01	8.406800000000000000e+04	2.292000000000000000e+03	2.698000000000000000e+03	1.800000000000000000e+02	1.076200000000000000e+04
