	t	genotype	recovered_window
0	38.6	0.0	40.0
1	38.8	5.0	40.0
2	38.7	0.0	40.0
3	39.8	28.0	40.0
4	39.0	0.0	40.0
5	38.7	0.0	40.0
6	39.5	0.0	40.0
7	37.3	0.0	40.0
8	39.5	16.0	40.0
9	39.6	0.0	40.0
10	39.1	0.0	40.0
11	37.9	0.0	40.0
12	40.0	11.0	40.0
13	38.0	0.0	40.0
14	37.1	0.0	40.0
15	38.5	16.0	40.0
16	39.0	17.0	40.0
17	37.4	5.0	40.0
18	39.2	15.0	40.0
19	38.1	4.0	40.0
20	39.4	0.0	40.0
21	37.7	0.0	40.0
22	40.0	4.0	40.0
23	36.9	0.0	40.0
24	37.2	4.0	40.0
25	36.8	0.0	40.0
26	36.7	10.0	40.0
27	38.8	16.0	40.0
28	38.2	14.0	40.0
29	38.2	5.0	40.0
30	39.4	4.0	40.0
31	36.1	0.0	40.0
32	38.5	15.0	40.0
33	37.9	0.0	40.0
34	39.2	10.0	40.0
35	39.4	10.0	40.0
36	37.7	5.0	40.0
37	38.1	17.0	40.0
38	38.2	0.0	40.0
39	37.3	0.0	40.0
0	43.7	0.0	44.0
1	41.6	0.0	44.0
2	40.5	4.0	44.0
3	40.7	0.0	44.0
4	41.9	28.0	44.0
5	43.8	26.0	44.0
6	42.3	29.0	44.0
7	43.0	0.0	44.0
8	41.4	16.0	44.0
9	42.7	21.0	44.0
10	44.0	4.0	44.0
11	43.8	16.0	44.0
12	41.9	0.0	44.0
13	43.0	0.0	44.0
14	43.2	16.0	44.0
15	42.2	4.0	44.0
16	42.3	0.0	44.0
17	43.6	38.0	44.0
18	40.2	10.0	44.0
19	40.4	0.0	44.0
20	43.7	4.0	44.0
21	40.1	5.0	44.0
22	43.5	15.0	44.0
23	43.0	0.0	44.0
24	42.8	14.0	44.0
25	41.7	15.0	44.0
26	42.8	14.0	44.0
27	41.9	10.0	44.0
28	42.4	0.0	44.0
29	43.3	19.0	44.0
30	41.1	0.0	44.0
31	40.3	0.0	44.0
32	41.1	16.0	44.0
33	40.5	0.0	44.0
34	43.8	16.0	44.0
35	43.2	26.0	44.0
36	40.4	5.0	44.0
37	42.7	0.0	44.0
38	41.2	25.0	44.0
39	43.0	0.0	44.0
0	47.6	61.0	48.0
1	47.4	0.0	48.0
2	44.8	0.0	48.0
3	47.7	0.0	48.0
4	46.0	16.0	48.0
5	46.3	4.0	48.0
6	45.5	23.0	48.0
7	45.3	51.0	48.0
8	47.0	16.0	48.0
9	45.6	9.0	48.0
10	46.2	4.0	48.0
11	47.0	4.0	48.0
12	45.6	52.0	48.0
13	46.4	15.0	48.0
14	47.4	26.0	48.0
15	47.2	0.0	48.0
16	46.4	58.0	48.0
17	47.6	63.0	48.0
18	46.6	15.0	48.0
19	46.4	27.0	48.0
20	44.2	15.0	48.0
21	47.5	4.0	48.0
22	47.4	9.0	48.0
23	44.9	9.0	48.0
24	47.6	0.0	48.0
25	44.6	0.0	48.0
26	47.1	16.0	48.0
27	47.1	65.0	48.0
28	48.0	11.0	48.0
29	47.1	23.0	48.0
30	46.4	16.0	48.0
31	45.2	0.0	48.0
32	45.4	45.0	48.0
33	46.8	0.0	48.0
34	45.6	0.0	48.0
35	46.2	22.0	48.0
36	46.3	16.0	48.0
37	47.1	15.0	48.0
38	46.4	4.0	48.0
39	45.9	41.0	48.0
0	50.7	0.0	52.0
1	50.1	19.0	52.0
2	51.6	0.0	52.0
3	48.2	23.0	52.0
4	49.7	86.0	52.0
5	50.2	95.0	52.0
6	51.5	23.0	52.0
7	49.0	15.0	52.0
8	51.5	0.0	52.0
9	51.8	34.0	52.0
10	51.9	107.0	52.0
11	48.9	59.0	52.0
12	49.8	4.0	52.0
13	48.6	44.0	52.0
14	50.0	57.0	52.0
15	49.0	23.0	52.0
16	48.7	0.0	52.0
17	52.0	49.0	52.0
18	50.3	35.0	52.0
19	49.0	56.0	52.0
20	51.6	0.0	52.0
21	51.3	4.0	52.0
22	51.1	85.0	52.0
23	50.6	61.0	52.0
24	48.9	0.0	52.0
25	48.2	4.0	52.0
26	49.8	35.0	52.0
27	51.9	69.0	52.0
28	51.1	57.0	52.0
29	50.0	22.0	52.0
30	48.6	36.0	52.0
31	49.9	79.0	52.0
32	49.6	81.0	52.0
33	48.3	0.0	52.0
34	51.1	16.0	52.0
35	50.8	22.0	52.0
36	51.0	15.0	52.0
37	48.7	0.0	52.0
38	51.5	113.0	52.0
39	51.4	91.0	52.0
0	52.7	36.0	56.0
1	54.5	79.0	56.0
2	52.3	101.0	56.0
3	52.2	16.0	56.0
4	55.6	22.0	56.0
5	54.0	39.0	56.0
6	54.0	109.0	56.0
7	55.3	0.0	56.0
8	55.0	16.0	56.0
9	54.3	14.0	56.0
10	52.4	73.0	56.0
11	55.9	4.0	56.0
12	53.0	16.0	56.0
13	55.5	105.0	56.0
14	52.1	14.0	56.0
15	55.4	124.0	56.0
16	53.3	69.0	56.0
17	52.1	122.0	56.0
18	52.4	23.0	56.0
19	53.8	15.0	56.0
20	53.4	16.0	56.0
21	53.0	4.0	56.0
22	55.5	0.0	56.0
23	52.9	0.0	56.0
24	53.7	62.0	56.0
25	54.2	16.0	56.0
26	53.4	16.0	56.0
27	54.7	0.0	56.0
28	53.6	0.0	56.0
29	52.3	100.0	56.0
30	54.4	0.0	56.0
31	53.7	16.0	56.0
32	55.8	0.0	56.0
33	55.5	114.0	56.0
34	52.1	14.0	56.0
35	53.1	4.0	56.0
36	52.5	75.0	56.0
37	54.6	26.0	56.0
38	52.8	24.0	56.0
39	53.5	73.0	56.0
0	57.3	14.0	60.0
1	59.8	203.0	60.0
2	58.9	66.0	60.0
3	57.4	23.0	60.0
4	57.4	23.0	60.0
5	58.2	170.0	60.0
6	57.8	120.0	60.0
7	59.3	4.0	60.0
8	58.5	15.0	60.0
9	57.3	0.0	60.0
10	56.2	14.0	60.0
11	57.4	0.0	60.0
12	59.8	161.0	60.0
13	57.0	60.0	60.0
14	58.6	0.0	60.0
15	56.6	113.0	60.0
16	58.3	117.0	60.0
17	59.6	153.0	60.0
18	58.9	53.0	60.0
19	57.4	71.0	60.0
20	59.1	14.0	60.0
21	59.1	57.0	60.0
22	59.0	4.0	60.0
23	59.2	59.0	60.0
24	57.5	15.0	60.0
25	58.9	198.0	60.0
26	58.4	150.0	60.0
27	56.9	4.0	60.0
28	59.7	36.0	60.0
29	57.8	62.0	60.0
30	58.3	165.0	60.0
31	56.4	36.0	60.0
32	57.4	0.0	60.0
33	58.9	182.0	60.0
34	56.6	26.0	60.0
35	57.8	156.0	60.0
36	58.6	56.0	60.0
37	59.6	126.0	60.0
38	56.7	0.0	60.0
39	58.3	23.0	60.0
0	61.5	0.0	64.0
1	63.1	142.0	64.0
2	62.0	213.0	64.0
3	61.2	4.0	64.0
4	62.3	16.0	64.0
5	62.5	15.0	64.0
6	62.8	264.0	64.0
7	60.5	89.0	64.0
8	62.8	123.0	64.0
9	61.5	4.0	64.0
10	62.7	190.0	64.0
11	60.8	22.0	64.0
12	62.9	15.0	64.0
13	62.3	134.0	64.0
14	61.1	14.0	64.0
15	62.9	16.0	64.0
16	63.0	142.0	64.0
17	63.1	0.0	64.0
18	63.9	106.0	64.0
19	60.7	169.0	64.0
20	61.5	16.0	64.0
21	60.2	16.0	64.0
22	63.1	56.0	64.0
23	61.7	39.0	64.0
24	63.3	104.0	64.0
25	60.5	14.0	64.0
26	62.0	67.0	64.0
27	60.5	164.0	64.0
28	63.6	16.0	64.0
29	63.3	238.0	64.0
30	60.6	16.0	64.0
31	62.7	0.0	64.0
32	62.8	15.0	64.0
33	61.5	22.0	64.0
34	63.9	106.0	64.0
35	62.0	26.0	64.0
36	60.6	119.0	64.0
37	60.2	160.0	64.0
38	63.0	4.0	64.0
39	63.2	0.0	64.0
0	67.1	16.0	68.0
1	65.0	22.0	68.0
2	67.2	23.0	68.0
3	65.6	119.0	68.0
4	65.3	0.0	68.0
5	66.9	413.0	68.0
6	66.8	249.0	68.0
7	64.6	111.0	68.0
8	67.6	127.0	68.0
9	67.1	0.0	68.0
10	65.3	24.0	68.0
11	68.0	22.0	68.0
12	66.1	350.0	68.0
13	67.7	56.0	68.0
14	67.7	4.0	68.0
15	67.4	300.0	68.0
16	67.0	252.0	68.0
17	67.1	0.0	68.0
18	64.5	24.0	68.0
19	67.1	64.0	68.0
20	64.8	64.0	68.0
21	64.5	15.0	68.0
22	65.1	178.0	68.0
23	66.7	24.0	68.0
24	64.9	16.0	68.0
25	65.3	248.0	68.0
26	65.2	15.0	68.0
27	67.5	266.0	68.0
28	65.3	60.0	68.0
29	65.5	133.0	68.0
30	66.1	142.0	68.0
31	64.9	161.0	68.0
32	67.6	178.0	68.0
33	65.7	301.0	68.0
34	66.1	119.0	68.0
35	65.0	4.0	68.0
36	67.4	294.0	68.0
37	67.1	201.0	68.0
38	65.3	106.0	68.0
39	67.5	231.0	68.0
0	69.8	462.0	72.0
1	70.4	162.0	72.0
2	68.7	230.0	72.0
3	71.9	538.0	72.0
4	70.3	453.0	72.0
5	69.2	60.0	72.0
6	69.8	0.0	72.0
7	71.5	201.0	72.0
8	69.3	408.0	72.0
9	72.0	69.0	72.0
10	69.0	9.0	72.0
11	69.3	60.0	72.0
12	71.8	56.0	72.0
13	69.6	16.0	72.0
14	69.1	26.0	72.0
15	69.4	36.0	72.0
16	69.4	59.0	72.0
17	71.7	199.0	72.0
18	71.3	0.0	72.0
19	68.4	142.0	72.0
20	68.8	430.0	72.0
21	69.1	119.0	72.0
22	71.4	357.0	72.0
23	69.3	288.0	72.0
24	72.0	201.0	72.0
25	70.4	360.0	72.0
26	70.5	450.0	72.0
27	68.8	317.0	72.0
28	71.7	231.0	72.0
29	68.8	4.0	72.0
30	71.8	298.0	72.0
31	71.0	4.0	72.0
32	71.8	89.0	72.0
33	70.2	101.0	72.0
34	69.8	0.0	72.0
35	68.8	4.0	72.0
36	69.0	89.0	72.0
37	71.9	320.0	72.0
38	68.9	218.0	72.0
39	71.5	0.0	72.0
0	75.2	36.0	76.0
1	75.5	26.0	76.0
2	75.9	39.0	76.0
3	73.4	26.0	76.0
4	73.2	335.0	76.0
5	75.1	9.0	76.0
6	74.0	172.0	76.0
7	75.6	60.0	76.0
8	73.7	16.0	76.0
9	74.0	15.0	76.0
10	73.3	214.0	76.0
11	76.0	348.0	76.0
12	74.2	691.0	76.0
13	75.4	26.0	76.0
14	73.8	403.0	76.0
15	73.7	59.0	76.0
16	75.9	0.0	76.0
17	72.4	324.0	76.0
18	75.2	428.0	76.0
19	75.7	253.0	76.0
20	75.4	196.0	76.0
21	74.5	172.0	76.0
22	73.9	682.0	76.0
23	74.7	503.0	76.0
24	73.1	89.0	76.0
25	73.3	629.0	76.0
26	73.8	23.0	76.0
27	72.4	539.0	76.0
28	73.0	546.0	76.0
29	74.5	311.0	76.0
30	72.8	256.0	76.0
31	74.1	619.0	76.0
32	75.2	405.0	76.0
33	72.9	478.0	76.0
34	74.9	138.0	76.0
35	75.8	415.0	76.0
36	75.9	698.0	76.0
37	74.2	417.0	76.0
38	74.9	16.0	76.0
39	75.3	26.0	76.0
0	76.2	16.0	80.0
1	78.9	89.0	80.0
2	77.5	4.0	80.0
3	78.9	4.0	80.0
4	79.4	886.0	80.0
5	79.0	199.0	80.0
6	77.2	0.0	80.0
7	79.7	4.0	80.0
8	79.4	59.0	80.0
9	76.7	4.0	80.0
10	79.8	803.0	80.0
