n_iter	R0	llh
0.0	1.0	-390.9666972862101
0.0	1.05	-179.79562271327285
0.0	1.1	-196.10329563468028
0.0	1.1500000000000001	-145.81795860234104
0.0	1.2000000000000002	-66.68047936417845
0.0	1.2500000000000002	-53.851942608666164
0.0	1.3000000000000003	-45.129231539884834
0.0	1.3500000000000003	-40.91770834400249
0.0	1.4000000000000004	-39.8613894075731
0.0	1.4500000000000004	-40.1900552491935
0.0	1.5000000000000004	-39.083125106152934
0.0	1.5500000000000005	-39.35143326821597
0.0	1.6000000000000005	-38.99812458144101
0.0	1.6500000000000006	-40.14780084215888
0.0	1.7000000000000006	-39.353170994391526
0.0	1.7500000000000007	-39.227809806862204
0.0	1.8000000000000007	-39.7566339886965
0.0	1.8500000000000008	-41.02179188302403
0.0	1.9000000000000008	-41.59330671590813
0.0	1.9500000000000008	-42.427299744128376
0.0	2.000000000000001	-44.40486003561886
0.0	2.0500000000000007	-48.33179017854362
0.0	2.100000000000001	-48.404970963968864
0.0	2.1500000000000012	-57.801927304273825
0.0	2.200000000000001	-63.00402389848308
0.0	2.250000000000001	-inf
0.0	2.300000000000001	-inf
0.0	2.3500000000000014	-89.97994558535186
0.0	2.4000000000000012	-inf
0.0	2.450000000000001	-inf
0.0	2.5000000000000013	-inf
