n_iter	R0	llh
0.0	1.0	-260.10441071629754
0.0	1.05	-148.93095630715604
0.0	1.1	-204.38138818236513
0.0	1.1500000000000001	-101.13248834014249
0.0	1.2000000000000002	-70.3517302235067
0.0	1.2500000000000002	-64.44337123092978
0.0	1.3000000000000003	-64.88105774322891
0.0	1.3500000000000003	-61.88726754480834
0.0	1.4000000000000004	-60.26321857044753
0.0	1.4500000000000004	-60.47359197195749
0.0	1.5000000000000004	-60.60516624012528
0.0	1.5500000000000005	-60.376663760237406
0.0	1.6000000000000005	-60.21349255313089
0.0	1.6500000000000006	-60.85099040000404
0.0	1.7000000000000006	-61.69015876464549
0.0	1.7500000000000007	-61.420529822164326
0.0	1.8000000000000007	-63.79847291553972
0.0	1.8500000000000008	-63.61354643985861
0.0	1.9000000000000008	-65.6734968097305
0.0	1.9500000000000008	-75.39698198495512
0.0	2.000000000000001	-76.97210433557282
0.0	2.0500000000000007	-70.26354745304081
0.0	2.100000000000001	-67.9793509636173
0.0	2.1500000000000012	-110.22880480186835
0.0	2.200000000000001	-inf
0.0	2.250000000000001	-inf
0.0	2.300000000000001	-inf
0.0	2.3500000000000014	-inf
0.0	2.4000000000000012	-inf
0.0	2.450000000000001	-inf
0.0	2.5000000000000013	-inf
