n_iter	R0	timestart	llh
0.0	1.6	8.0	-77.2917115845332
0.0	1.4	-4.0	-78.37091115221585
0.0	1.9	26.0	-78.7038243156355
0.0	1.6	20.0	-79.12411057758732
0.0	1.7	14.0	-77.47511947770437
0.0	1.4	-24.0	-79.40261923649874
0.0	1.6	16.0	-79.55635789234947
0.0	1.7	28.0	-79.19980934103202
0.0	1.7	6.0	-77.57273509728337
0.0	1.8	20.0	-77.77489104839319
